build_up_id,goal_id,goal_event_id,goal_label,match_id,match_name,team,opponent,scorer,minute,second,period,possession,passes_before_goal,attack_duration_seconds,build_up_type,shot_xg,tournament_stage,tournament_progress_score,finishing_efficiency,match_stage,play_pattern,start_x,start_y,goal_x,goal_y,shot_x,shot_y,competition_label,competition_value
3857271_6,3857271_6,eb01f465-08f6-4adf-a1b8-865127b41a97,England - Marcus Rashford (70') vs Iran,3857271,England vs Iran,England,Iran,Marcus Rashford,70,51,2,109,3,16.870999999999867,Medium build-up,0.40810898,Group Stage,0,,Group Stage,From Goal Kick,44.8,26.6,109.7,47.7,109.7,47.7,FIFA World Cup - 2022,43|106|ALL
3857271_7,3857271_7,0ae88f68-f153-4cfc-8fdc-68ae1c5c17b8,England - Jack Grealish (89') vs Iran,3857271,England vs Iran,England,Iran,Jack Grealish,89,1,2,130,35,85.41900000000032,Long build-up,0.6262809,Group Stage,0,,Group Stage,From Free Kick,64.2,36.9,112.0,39.9,112.0,39.9,FIFA World Cup - 2022,43|106|ALL
3857285_1,3857285_1,597f7130-1c91-48bd-9723-52b0b2913977,Netherlands - Cody Mathès Gakpo (83') vs Senegal,3857285,Senegal vs Netherlands,Netherlands,Senegal,Cody Mathès Gakpo,83,50,2,144,6,20.052999999999884,Medium build-up,0.28603274,Group Stage,0,,Group Stage,Regular Play,87.6,60.5,112.3,39.0,112.3,39.0,FIFA World Cup - 2022,43|106|ALL
3857285_2,3857285_2,24ed1e2b-5f30-476f-a7d7-9b21b03164bb,Netherlands - Davy Klaassen (98') vs Senegal,3857285,Senegal vs Netherlands,Netherlands,Senegal,Davy Klaassen,98,18,2,171,8,24.105000000000018,Long build-up,0.34814927,Group Stage,0,,Group Stage,Regular Play,35.7,30.4,109.5,34.8,109.5,34.8,FIFA World Cup - 2022,43|106|ALL
3857282_1,3857282_1,0592b60f-7f9f-446d-ae00-42abec2f64f1,United States - Timothy Weah (35') vs Wales,3857282,United States vs Wales,United States,Wales,Timothy Weah,35,12,1,60,6,12.136000000000422,Medium build-up,0.20100605,Group Stage,0,,Group Stage,From Counter,26.2,21.8,107.7,37.8,107.7,37.8,FIFA World Cup - 2022,43|106|ALL
3857300_1,3857300_1,0751ad88-9cbe-4424-8322-cbad542842b4,Saudi Arabia - Saleh Khalid Al Shehri (47') vs Argentina,3857300,Argentina vs Saudi Arabia,Saudi Arabia,Argentina,Saleh Khalid Al Shehri,47,40,2,78,5,17.212999999999994,Medium build-up,0.080592275,Group Stage,0,,Group Stage,From Free Kick,49.9,24.7,108.0,29.6,108.0,29.6,FIFA World Cup - 2022,43|106|ALL
3857300_2,3857300_2,07c658a2-5845-4b8b-b6e7-60206fdcac0d,Saudi Arabia - Salem Mohammed Al Dawsari (52') vs Argentina,3857300,Argentina vs Saudi Arabia,Saudi Arabia,Argentina,Salem Mohammed Al Dawsari,52,44,2,88,4,31.06099999999998,Medium build-up,0.03280492,Group Stage,0,,Group Stage,Regular Play,66.4,2.7,102.4,25.3,102.4,25.3,FIFA World Cup - 2022,43|106|ALL
3857279_1,3857279_1,b97a3211-2394-47a1-a8e7-6c27e85778b4,Australia - Craig Goodwin (8') vs France,3857279,France vs Australia,Australia,France,Craig Goodwin,8,24,1,15,6,17.057999999999993,Medium build-up,0.19147108,Group Stage,0,,Group Stage,From Throw In,97.5,0.1,114.2,31.3,114.2,31.3,FIFA World Cup - 2022,43|106|ALL
3857279_2,3857279_2,bbb77650-9a8f-4ee9-9916-5552003bac24,France - Adrien Rabiot (26') vs Australia,3857279,France vs Australia,France,Australia,Adrien Rabiot,26,2,1,40,2,3.836999999999989,Quick attack,0.16905431,Group Stage,0,,Group Stage,From Corner,80.8,31.8,111.6,42.0,111.6,42.0,FIFA World Cup - 2022,43|106|ALL
3857279_3,3857279_3,4b8db9ec-fbb1-485b-b348-d8bb3aecbf07,France - Olivier Giroud (31') vs Australia,3857279,France vs Australia,France,Australia,Olivier Giroud,31,18,1,48,2,3.0289999999999964,Quick attack,0.77927965,Group Stage,0,,Group Stage,Regular Play,104.7,9.2,110.5,39.2,110.5,39.2,FIFA World Cup - 2022,43|106|ALL
3857279_4,3857279_4,ce3204fc-51c4-437e-81e3-ae644e0302b1,France - Kylian Mbappé Lottin (67') vs Australia,3857279,France vs Australia,France,Australia,Kylian Mbappé Lottin,67,3,2,101,29,89.06799999999998,Long build-up,0.14142905,Group Stage,0,,Group Stage,Regular Play,35.5,11.8,113.5,42.2,113.5,42.2,FIFA World Cup - 2022,43|106|ALL
3857279_5,3857279_5,c9d3d537-8f05-4767-bf73-9a1f1a8a37cf,France - Olivier Giroud (70') vs Australia,3857279,France vs Australia,France,Australia,Olivier Giroud,70,50,2,106,7,23.807999999999993,Long build-up,0.16888039,Group Stage,0,,Group Stage,From Free Kick,45.1,3.9,113.5,42.6,113.5,42.6,FIFA World Cup - 2022,43|106|ALL
3857268_1,3857268_1,6c69021e-9182-4454-930c-7ebfb880441d,Belgium - Michy Batshuayi Tunga (43') vs Canada,3857268,Belgium vs Canada,Belgium,Canada,Michy Batshuayi Tunga,43,32,1,73,24,91.0329999999999,Long build-up,0.24992359,Group Stage,0,,Group Stage,Regular Play,56.8,59.9,109.0,36.1,109.0,36.1,FIFA World Cup - 2022,43|106|ALL
3857284_1,3857284_1,d1212057-3deb-4def-adea-6624f38f7950,Japan - Ritsu Doan (74') vs Germany,3857284,Germany vs Japan,Japan,Germany,Ritsu Doan,74,46,2,137,12,48.01000000000022,Long build-up,0.4777511,Group Stage,0,,Group Stage,From Throw In,38.3,80.0,112.1,41.5,112.1,41.5,FIFA World Cup - 2022,43|106|ALL
3857284_2,3857284_2,d71bc1d5-1501-4fe6-9ae8-a490371ee93e,Japan - Takuma Asano (82') vs Germany,3857284,Germany vs Japan,Japan,Germany,Takuma Asano,82,42,2,147,1,6.411000000000058,Quick attack,0.02668418,Group Stage,0,,Group Stage,From Free Kick,39.2,71.1,117.7,50.2,117.7,50.2,FIFA World Cup - 2022,43|106|ALL
3857291_1,3857291_1,893c1dbd-46e9-4020-ab1a-a7d8deb3052d,Spain - Daniel Olmo Carvajal (10') vs Costa Rica,3857291,Spain vs Costa Rica,Spain,Costa Rica,Daniel Olmo Carvajal,10,52,1,19,26,74.39800000000002,Long build-up,0.48925844,Group Stage,0,,Group Stage,From Throw In,110.5,80.0,112.3,39.3,112.3,39.3,FIFA World Cup - 2022,43|106|ALL
3857291_2,3857291_2,4b230dcf-b3cd-42eb-aa82-b73c0f958617,Spain - Marco Asensio Willemsen (20') vs Costa Rica,3857291,Spain vs Costa Rica,Spain,Costa Rica,Marco Asensio Willemsen,20,32,1,35,26,79.38400000000001,Long build-up,0.09218961,Group Stage,0,,Group Stage,Regular Play,39.7,50.1,105.8,33.4,105.8,33.4,FIFA World Cup - 2022,43|106|ALL
3857291_3,3857291_3,50be89b1-5ffc-4c3e-bd91-aad991a0e275,Spain - Ferrán Torres García (53') vs Costa Rica,3857291,Spain vs Costa Rica,Spain,Costa Rica,Ferrán Torres García,53,41,2,80,33,98.07400000000001,Long build-up,0.10498973,Group Stage,0,,Group Stage,From Corner,120.0,80.0,114.7,49.4,114.7,49.4,FIFA World Cup - 2022,43|106|ALL
3857291_4,3857291_4,82066543-74f5-45b6-a293-877eaa14038d,Spain - Pablo Martín Páez Gavira (73') vs Costa Rica,3857291,Spain vs Costa Rica,Spain,Costa Rica,Pablo Martín Páez Gavira,73,59,2,112,4,28.153999999999996,Medium build-up,0.056229107,Group Stage,0,,Group Stage,From Free Kick,32.1,48.1,103.0,45.8,103.0,45.8,FIFA World Cup - 2022,43|106|ALL
3857291_5,3857291_5,ca82e8dd-4c1e-48c7-af8a-69d3a005a3f4,Spain - Carlos Soler Barragán (89') vs Costa Rica,3857291,Spain vs Costa Rica,Spain,Costa Rica,Carlos Soler Barragán,89,11,2,132,6,26.276000000000295,Medium build-up,0.33333436,Group Stage,0,,Group Stage,Regular Play,47.8,10.3,109.7,40.1,109.7,40.1,FIFA World Cup - 2022,43|106|ALL
3857291_6,3857291_6,4257ad0a-57eb-4e8e-9069-23e8bae6a1e9,Spain - Álvaro Borja Morata Martín (91') vs Costa Rica,3857291,Spain vs Costa Rica,Spain,Costa Rica,Álvaro Borja Morata Martín,91,57,2,135,23,66.11900000000014,Long build-up,0.16366571,Group Stage,0,,Group Stage,From Keeper,7.7,30.7,104.0,36.4,104.0,36.4,FIFA World Cup - 2022,43|106|ALL
3857258_1,3857258_1,68934afc-100d-4812-b7fe-c67fda03630e,Brazil - Richarlison de Andrade (61') vs Serbia,3857258,Brazil vs Serbia,Brazil,Serbia,Richarlison de Andrade,61,58,2,115,20,58.194000000000074,Long build-up,0.568145,Group Stage,0,,Group Stage,Regular Play,45.3,71.0,114.5,41.8,114.5,41.8,FIFA World Cup - 2022,43|106|ALL
3857258_2,3857258_2,f32f451c-8cf3-466b-ae81-a17f6111ab98,Brazil - Richarlison de Andrade (72') vs Serbia,3857258,Brazil vs Serbia,Brazil,Serbia,Richarlison de Andrade,72,54,2,133,5,20.886999999999944,Medium build-up,0.07569885,Group Stage,0,,Group Stage,From Throw In,29.9,80.0,107.1,39.6,107.1,39.6,FIFA World Cup - 2022,43|106|ALL
3857298_1,3857298_1,d16df27e-55c4-4cf9-9290-54e48d7f346a,Ghana - André Ayew Pelé (72') vs Portugal,3857298,Portugal vs Ghana,Ghana,Portugal,André Ayew Pelé,72,11,2,133,5,24.70400000000018,Medium build-up,0.48524466,Group Stage,0,,Group Stage,Regular Play,56.7,64.4,115.6,39.8,115.6,39.8,FIFA World Cup - 2022,43|106|ALL
3857298_2,3857298_2,9e626aa5-58e5-48c8-afd9-6d8eb3596264,Portugal - João Félix Sequeira (77') vs Ghana,3857298,Portugal vs Ghana,Portugal,Ghana,João Félix Sequeira,77,6,2,142,3,7.578999999999951,Medium build-up,0.21504128,Group Stage,0,,Group Stage,Regular Play,46.0,11.0,107.5,52.6,107.5,52.6,FIFA World Cup - 2022,43|106|ALL
3857298_3,3857298_3,7ddc71ea-7fbb-426b-bc81-ad287bb99a3f,Portugal - Rafael Alexandre Conceição Leão (79') vs Ghana,3857298,Portugal vs Ghana,Portugal,Ghana,Rafael Alexandre Conceição Leão,79,21,2,146,2,8.088999999999942,Quick attack,0.15539157,Group Stage,0,,Group Stage,Regular Play,56.1,43.9,111.7,28.3,111.7,28.3,FIFA World Cup - 2022,43|106|ALL
3857298_4,3857298_4,fc86a7b5-c283-400a-85c9-c61834a7f38a,Ghana - Osman Bukari (88') vs Portugal,3857298,Portugal vs Ghana,Ghana,Portugal,Osman Bukari,88,28,2,162,3,12.840999999999894,Medium build-up,0.15547352,Group Stage,0,,Group Stage,From Throw In,51.8,80.0,113.5,40.2,113.5,40.2,FIFA World Cup - 2022,43|106|ALL
3857290_1,3857290_1,ae517076-6842-4ef1-aafd-5315f6e5010c,Switzerland - Breel-Donald Embolo (47') vs Cameroon,3857290,Switzerland vs Cameroon,Switzerland,Cameroon,Breel-Donald Embolo,47,33,2,83,13,29.51899999999999,Long build-up,0.55189455,Group Stage,0,,Group Stage,From Throw In,98.9,0.1,111.9,39.5,111.9,39.5,FIFA World Cup - 2022,43|106|ALL
3857274_1,3857274_1,6480e222-737c-4aed-b197-531c094e9437,Netherlands - Cody Mathès Gakpo (5') vs Ecuador,3857274,Netherlands vs Ecuador,Netherlands,Ecuador,Cody Mathès Gakpo,5,3,1,11,4,17.33000000000004,Medium build-up,0.059259485,Group Stage,0,,Group Stage,From Throw In,55.7,80.0,100.6,31.0,100.6,31.0,FIFA World Cup - 2022,43|106|ALL
3857274_2,3857274_2,d53ccaf1-0307-4067-946b-d514978dfae2,Ecuador - Enner Remberto Valencia Lastra (48') vs Netherlands,3857274,Netherlands vs Ecuador,Ecuador,Netherlands,Enner Remberto Valencia Lastra,48,44,2,95,2,5.940999999999974,Quick attack,0.790909,Group Stage,0,,Group Stage,From Counter,78.7,44.6,116.0,38.1,116.0,38.1,FIFA World Cup - 2022,43|106|ALL
3857301_1,3857301_1,727ba17a-7278-4fd0-b379-5978948143dc,Senegal - Boulaye Dia (40') vs Qatar,3857301,Qatar vs Senegal,Senegal,Qatar,Boulaye Dia,40,20,1,70,10,38.8449999999998,Long build-up,0.23054633,Group Stage,0,,Group Stage,Regular Play,58.2,43.4,107.2,33.3,107.2,33.3,FIFA World Cup - 2022,43|106|ALL
3857301_2,3857301_2,9ab4eee5-bbfb-48f7-8d2a-5e72bc956222,Senegal - Famara Diedhiou (47') vs Qatar,3857301,Qatar vs Senegal,Senegal,Qatar,Famara Diedhiou,47,51,2,96,1,1.164999999999992,Quick attack,0.038498666,Group Stage,0,,Group Stage,From Corner,120.0,80.0,112.5,48.1,112.5,48.1,FIFA World Cup - 2022,43|106|ALL
3857301_3,3857301_3,73de072f-23cd-4f38-89be-fd209c58b659,Qatar - Mohammed Muntari (77') vs Senegal,3857301,Qatar vs Senegal,Qatar,Senegal,Mohammed Muntari,77,39,2,147,6,30.307000000000016,Medium build-up,0.072239615,Group Stage,0,,Group Stage,From Free Kick,64.0,39.1,110.1,38.7,110.1,38.7,FIFA World Cup - 2022,43|106|ALL
3857301_4,3857301_4,a84dc163-7627-4553-900a-7720ce6b6099,Senegal - Cheikh Ahmadou Bamba Mbacke Dieng (83') vs Qatar,3857301,Qatar vs Senegal,Senegal,Qatar,Cheikh Ahmadou Bamba Mbacke Dieng,83,6,2,155,4,14.947999999999865,Medium build-up,0.11607656,Group Stage,0,,Group Stage,From Throw In,31.9,57.7,107.8,45.3,107.8,45.3,FIFA World Cup - 2022,43|106|ALL
3857273_1,3857273_1,217cf729-0d66-4202-9024-bfbe3850488c,Iran - Roozbeh Cheshmi (97') vs Wales,3857273,Wales vs Iran,Iran,Wales,Roozbeh Cheshmi,97,56,2,170,6,43.222999999999956,Medium build-up,0.03268815,Group Stage,0,,Group Stage,From Throw In,48.2,80.0,95.1,37.5,95.1,37.5,FIFA World Cup - 2022,43|106|ALL
3857273_2,3857273_2,1e12ac10-74b9-4408-b799-8cb279172624,Iran - Ramin Rezaeian (100') vs Wales,3857273,Wales vs Iran,Iran,Wales,Ramin Rezaeian,100,37,2,173,1,9.382000000000062,Quick attack,0.19933115,Group Stage,0,,Group Stage,From Counter,46.7,8.1,104.8,45.3,104.8,45.3,FIFA World Cup - 2022,43|106|ALL
3857289_1,3857289_1,70e7f361-0036-4d20-a401-2e4afbd31e5a,Argentina - Lionel Andrés Messi Cuccittini (63') vs Mexico,3857289,Argentina vs Mexico,Argentina,Mexico,Lionel Andrés Messi Cuccittini,63,32,2,105,7,23.50999999999999,Long build-up,0.033919714,Group Stage,0,,Group Stage,From Goal Kick,7.0,36.1,94.9,37.4,94.9,37.4,FIFA World Cup - 2022,43|106|ALL
3857289_2,3857289_2,459d3411-945a-436f-b6eb-f7701b89cff7,Argentina - Enzo Fernandez (86') vs Mexico,3857289,Argentina vs Mexico,Argentina,Mexico,Enzo Fernandez,86,39,2,144,2,5.072999999999865,Quick attack,0.035064373,Group Stage,0,,Group Stage,From Corner,120.0,0.1,106.5,22.8,106.5,22.8,FIFA World Cup - 2022,43|106|ALL
3857266_1,3857266_1,8ad26aa2-291c-4d4c-a9d8-354224932a31,France - Kylian Mbappé Lottin (60') vs Denmark,3857266,France vs Denmark,France,Denmark,Kylian Mbappé Lottin,60,25,2,106,5,17.94399999999996,Medium build-up,0.08505598,Group Stage,0,,Group Stage,Regular Play,22.3,68.8,110.8,31.3,110.8,31.3,FIFA World Cup - 2022,43|106|ALL
3857266_2,3857266_2,ec53e52f-fb8b-4085-bf36-323830fd4c0f,Denmark - Andreas Christensen (67') vs France,3857266,France vs Denmark,Denmark,France,Andreas Christensen,67,15,2,119,1,1.9930000000001655,Quick attack,0.25384808,Group Stage,0,,Group Stage,From Corner,120.0,80.0,113.0,37.6,113.0,37.6,FIFA World Cup - 2022,43|106|ALL
3857266_3,3857266_3,e5bd1434-dbe8-4da2-b05f-509364c40015,France - Kylian Mbappé Lottin (85') vs Denmark,3857266,France vs Denmark,France,Denmark,Kylian Mbappé Lottin,85,9,2,144,9,35.86299999999983,Long build-up,0.38353118,Group Stage,0,,Group Stage,From Goal Kick,7.0,44.1,117.8,36.5,117.8,36.5,FIFA World Cup - 2022,43|106|ALL
3857297_1,3857297_1,dedac82e-b225-46ac-bbb5-e189d1cfb20e,Poland - Piotr Zieliński (38') vs Saudi Arabia,3857297,Poland vs Saudi Arabia,Poland,Saudi Arabia,Piotr Zieliński,38,57,1,68,5,14.143000000000029,Medium build-up,0.23496674,Group Stage,0,,Group Stage,From Goal Kick,6.0,36.0,111.9,44.7,111.9,44.7,FIFA World Cup - 2022,43|106|ALL
3857297_2,3857297_2,4b0734e0-f6e7-4ebf-9fa4-aff5230d417f,Poland - Robert Lewandowski (81') vs Saudi Arabia,3857297,Poland vs Saudi Arabia,Poland,Saudi Arabia,Robert Lewandowski,81,28,2,157,0,1.4470000000001164,Quick attack,0.47824246,Group Stage,0,,Group Stage,From Goal Kick,102.7,48.8,107.2,44.6,107.2,44.6,FIFA World Cup - 2022,43|106|ALL
3857288_1,3857288_1,9acf82e6-81b3-4f91-968f-024463cca298,Australia - Mitchell Thomas Duke (22') vs Tunisia,3857288,Tunisia vs Australia,Australia,Tunisia,Mitchell Thomas Duke,22,50,1,47,8,27.673000000000002,Long build-up,0.04459479,Group Stage,0,,Group Stage,From Throw In,45.6,80.0,110.1,32.5,110.1,32.5,FIFA World Cup - 2022,43|106|ALL
3857283_1,3857283_1,b6a989d8-2507-4df8-aaf0-1ff4c094590a,Morocco - Romain Saïss (72') vs Belgium,3857283,Belgium vs Morocco,Morocco,Belgium,Romain Saïss,72,37,2,123,1,1.015999999999849,Quick attack,0.56495196,Group Stage,0,,Group Stage,From Free Kick,114.1,3.6,118.0,36.4,118.0,36.4,FIFA World Cup - 2022,43|106|ALL
3857283_2,3857283_2,517c2f9b-2447-4745-8735-2e502ced8c9a,Morocco - Zakaria Aboukhlal (91') vs Belgium,3857283,Belgium vs Morocco,Morocco,Belgium,Zakaria Aboukhlal,91,51,2,151,4,11.432999999999993,Medium build-up,0.18104906,Group Stage,0,,Group Stage,From Goal Kick,6.0,36.0,110.3,46.8,110.3,46.8,FIFA World Cup - 2022,43|106|ALL
3857281_1,3857281_1,0cca8b6c-e7eb-4dd9-99a7-8a557686cb90,Canada - Alphonso Davies (1') vs Croatia,3857281,Croatia vs Canada,Canada,Croatia,Alphonso Davies,1,8,1,3,11,45.391999999999996,Long build-up,0.08130363,Group Stage,0,,Group Stage,Regular Play,15.9,52.0,109.6,36.4,109.6,36.4,FIFA World Cup - 2022,43|106|ALL
3857281_2,3857281_2,a542a434-0c60-49bd-b185-58fe80506670,Croatia - Andrej Kramarić (35') vs Canada,3857281,Croatia vs Canada,Croatia,Canada,Andrej Kramarić,35,53,1,63,6,17.365000000000236,Medium build-up,0.14639324,Group Stage,0,,Group Stage,From Corner,96.9,31.7,114.1,29.4,114.1,29.4,FIFA World Cup - 2022,43|106|ALL
3857281_3,3857281_3,edaf6854-5d65-4194-89b9-a5bb23273915,Croatia - Marko Livaja (43') vs Canada,3857281,Croatia vs Canada,Croatia,Canada,Marko Livaja,43,32,1,73,12,30.22300000000041,Long build-up,0.13916126,Group Stage,0,,Group Stage,From Free Kick,33.3,56.0,101.0,39.1,101.0,39.1,FIFA World Cup - 2022,43|106|ALL
3857281_4,3857281_4,34382857-95ed-4b41-8b3b-0b372664bf39,Croatia - Andrej Kramarić (69') vs Canada,3857281,Croatia vs Canada,Croatia,Canada,Andrej Kramarić,69,36,2,141,6,21.250999999999976,Medium build-up,0.10933437,Group Stage,0,,Group Stage,Regular Play,43.7,53.8,106.8,47.1,106.8,47.1,FIFA World Cup - 2022,43|106|ALL
3857281_5,3857281_5,9ce41f6d-4a9a-45d2-891d-d3f49b2da451,Croatia - Lovro Majer (93') vs Canada,3857281,Croatia vs Canada,Croatia,Canada,Lovro Majer,93,26,2,181,1,10.537000000000262,Quick attack,0.68703645,Group Stage,0,,Group Stage,Regular Play,45.5,18.6,109.2,45.4,109.2,45.4,FIFA World Cup - 2022,43|106|ALL
3857295_1,3857295_1,52d08b93-5f43-4a98-9710-a1441d063e98,Costa Rica - Keysher Fuller Spence (80') vs Japan,3857295,Japan vs Costa Rica,Costa Rica,Japan,Keysher Fuller Spence,80,8,2,141,1,2.963999999999942,Quick attack,0.120298475,Group Stage,0,,Group Stage,Regular Play,89.6,49.6,102.6,47.5,102.6,47.5,FIFA World Cup - 2022,43|106|ALL
3857263_1,3857263_1,72e972ee-22e9-4eef-aaa9-04ebd7e55f92,Spain - Álvaro Borja Morata Martín (61') vs Germany,3857263,Spain vs Germany,Spain,Germany,Álvaro Borja Morata Martín,61,33,2,125,16,44.774,Long build-up,0.31874228,Group Stage,0,,Group Stage,From Goal Kick,7.0,36.1,113.2,34.3,113.2,34.3,FIFA World Cup - 2022,43|106|ALL
3857263_2,3857263_2,38d1ccce-102b-41a6-9661-a4f872c615e3,Germany - Niclas Füllkrug (82') vs Spain,3857263,Spain vs Germany,Germany,Spain,Niclas Füllkrug,82,25,2,163,2,7.298000000000229,Quick attack,0.16441207,Group Stage,0,,Group Stage,From Counter,62.1,69.2,110.8,51.9,110.8,51.9,FIFA World Cup - 2022,43|106|ALL
3857269_1,3857269_1,90380b1f-260f-42c9-95fb-ae1ca4941ee2,Brazil - Carlos Henrique Casimiro (82') vs Switzerland,3857269,Brazil vs Switzerland,Brazil,Switzerland,Carlos Henrique Casimiro,82,15,2,144,9,29.01800000000003,Long build-up,0.068805926,Group Stage,0,,Group Stage,Regular Play,26.3,8.5,106.3,29.4,106.3,29.4,FIFA World Cup - 2022,43|106|ALL
3857259_1,3857259_1,1b7461e8-f3c3-4c70-94f5-aae1384db51b,Cameroon - Jean-Charles Castelletto (28') vs Serbia,3857259,Cameroon vs Serbia,Cameroon,Serbia,Jean-Charles Castelletto,28,7,1,52,1,1.8199999999999363,Quick attack,0.8945071,Group Stage,0,,Group Stage,From Corner,120.0,0.1,118.5,43.2,118.5,43.2,FIFA World Cup - 2022,43|106|ALL
3857259_2,3857259_2,3ba0655f-e4cf-4088-a3e8-0cdbfa517be9,Serbia - Strahinja Pavlović (45') vs Cameroon,3857259,Cameroon vs Serbia,Serbia,Cameroon,Strahinja Pavlović,45,22,1,80,1,1.8540000000002692,Quick attack,0.07892812,Group Stage,0,,Group Stage,From Free Kick,86.0,26.7,110.7,42.8,110.7,42.8,FIFA World Cup - 2022,43|106|ALL
3857259_3,3857259_3,52b8141b-59ae-4ae1-8509-7ac620e4c9e1,Serbia - Sergej Milinković-Savić (47') vs Cameroon,3857259,Cameroon vs Serbia,Serbia,Cameroon,Sergej Milinković-Savić,47,52,1,83,3,14.120000000000346,Medium build-up,0.058657028,Group Stage,0,,Group Stage,From Throw In,64.7,0.1,99.6,46.7,99.6,46.7,FIFA World Cup - 2022,43|106|ALL
3857259_4,3857259_4,be17203f-f93a-4a28-9704-0d0783b29be2,Serbia - Aleksandar Mitrović (52') vs Cameroon,3857259,Cameroon vs Serbia,Serbia,Cameroon,Aleksandar Mitrović,52,26,2,105,4,10.346000000000004,Medium build-up,0.8974681,Group Stage,0,,Group Stage,Regular Play,77.2,22.1,113.6,40.2,113.6,40.2,FIFA World Cup - 2022,43|106|ALL
3857259_5,3857259_5,4768edb7-18f4-45fc-8281-4bb29e43dcfd,Cameroon - Vincent Paté Aboubakar (62') vs Serbia,3857259,Cameroon vs Serbia,Cameroon,Serbia,Vincent Paté Aboubakar,62,52,2,122,4,20.13499999999999,Medium build-up,0.28323865,Group Stage,0,,Group Stage,From Goal Kick,6.0,44.0,104.4,49.0,104.4,49.0,FIFA World Cup - 2022,43|106|ALL
3857259_6,3857259_6,72d6e126-e852-4621-b7b3-9861affc8b94,Cameroon - Jean-Eric Maxim Choupo-Moting (65') vs Serbia,3857259,Cameroon vs Serbia,Cameroon,Serbia,Jean-Eric Maxim Choupo-Moting,65,25,2,124,2,9.394000000000005,Quick attack,0.46942416,Group Stage,0,,Group Stage,From Counter,26.2,39.2,111.0,37.0,111.0,37.0,FIFA World Cup - 2022,43|106|ALL
3857270_1,3857270_1,c581c62f-6666-485f-af07-90b4f81274ac,Portugal - Bruno Miguel Borges Fernandes (53') vs Uruguay,3857270,Portugal vs Uruguay,Portugal,Uruguay,Bruno Miguel Borges Fernandes,53,40,2,94,14,47.59499999999997,Long build-up,0.0077694156,Group Stage,0,,Group Stage,Regular Play,3.1,40.4,99.4,14.6,99.4,14.6,FIFA World Cup - 2022,43|106|ALL
3857299_1,3857299_1,5c00500d-0493-404e-93dc-b05b6beb88d6,Ghana - Mohamed Salisu (23') vs South Korea,3857299,South Korea vs Ghana,Ghana,South Korea,Mohamed Salisu,23,43,1,38,0,0.0,Quick attack,0.4040968,Group Stage,0,,Group Stage,From Free Kick,115.5,37.9,115.5,37.9,115.5,37.9,FIFA World Cup - 2022,43|106|ALL
3857299_2,3857299_2,0fcd16e1-49bb-45f6-9cd6-90db37fc3cdc,Ghana - Mohammed Kudus (33') vs South Korea,3857299,South Korea vs Ghana,Ghana,South Korea,Mohammed Kudus,33,49,1,51,31,93.48300000000017,Long build-up,0.20083603,Group Stage,0,,Group Stage,From Goal Kick,7.0,44.1,113.1,41.8,113.1,41.8,FIFA World Cup - 2022,43|106|ALL
3857299_3,3857299_3,96265fa7-2689-4ba5-bfe3-781c93b4ee60,South Korea - Gue-Sung Cho (57') vs Ghana,3857299,South Korea vs Ghana,South Korea,Ghana,Gue-Sung Cho,57,19,2,95,6,28.11099999999999,Medium build-up,0.23484395,Group Stage,0,,Group Stage,Regular Play,16.8,6.3,112.6,38.4,112.6,38.4,FIFA World Cup - 2022,43|106|ALL
