build_up_id,match_id,match_name,team,event_order,event_type,player,recipient,minute,second,timestamp_label,x,y,end_x,end_y,pass_outcome,is_assist,is_goal
3857291_5,3857291,Spain vs Costa Rica,Spain,1,Pass,Rodrigo Hernández Cascante,Jorge Resurrección Merodio,73,31,73:31,32.1,48.1,40.9,39.7,Complete,False,False
3857291_5,3857291,Spain vs Costa Rica,Spain,2,Pass,Jorge Resurrección Merodio,Alejandro Balde Martínez,73,34,73:34,39.5,23.0,23.7,21.9,Complete,False,False
3857291_5,3857291,Spain vs Costa Rica,Spain,3,Pass,Alejandro Balde Martínez,Álvaro Borja Morata Martín,73,51,73:51,85.4,27.1,110.0,28.6,Complete,False,False
3857291_5,3857291,Spain vs Costa Rica,Spain,4,Pass,Álvaro Borja Morata Martín,Pablo Martín Páez Gavira,73,57,73:57,112.5,14.1,103.0,45.8,Complete,True,False
3857291_5,3857291,Spain vs Costa Rica,Spain,5,Shot,Pablo Martín Páez Gavira,,73,59,73:59,103.0,45.8,120.0,40.0,,False,True
3857291_6,3857291,Spain vs Costa Rica,Spain,1,Pass,Alejandro Balde Martínez,Rodrigo Hernández Cascante,88,47,88:47,40.8,8.1,40.8,28.7,Complete,False,False
3857291_6,3857291,Spain vs Costa Rica,Spain,2,Pass,Rodrigo Hernández Cascante,Jorge Resurrección Merodio,88,50,88:50,41.8,29.8,52.6,25.7,Complete,False,False
3857291_6,3857291,Spain vs Costa Rica,Spain,3,Pass,Jorge Resurrección Merodio,Carlos Soler Barragán,88,52,88:52,54.0,24.3,64.8,9.5,Complete,False,False
3857291_6,3857291,Spain vs Costa Rica,Spain,4,Pass,Carlos Soler Barragán,Jorge Resurrección Merodio,88,58,88:58,86.1,11.7,79.9,20.3,Complete,False,False
3857291_6,3857291,Spain vs Costa Rica,Spain,5,Pass,Jorge Resurrección Merodio,Pablo Martín Páez Gavira,89,0,89:00,79.9,20.3,78.4,42.6,Complete,False,False
3857291_6,3857291,Spain vs Costa Rica,Spain,6,Pass,Pablo Martín Páez Gavira,Carlos Soler Barragán,89,2,89:02,79.5,41.3,90.6,65.2,Complete,True,False
3857291_6,3857291,Spain vs Costa Rica,Spain,7,Shot,Carlos Soler Barragán,,89,11,89:11,109.7,40.1,120.0,40.0,,False,True
3857291_7,3857291,Spain vs Costa Rica,Spain,1,Pass,Unai Simón Mendibil,Alejandro Balde Martínez,90,52,90:52,15.8,30.0,23.4,10.1,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,2,Pass,Alejandro Balde Martínez,Daniel Olmo Carvajal,90,56,90:56,37.5,10.4,63.5,2.4,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,3,Pass,Daniel Olmo Carvajal,Carlos Soler Barragán,91,0,91:00,68.7,3.8,57.8,15.3,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,4,Pass,Carlos Soler Barragán,Jorge Resurrección Merodio,91,2,91:02,57.8,15.3,44.5,12.8,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,5,Pass,Jorge Resurrección Merodio,Aymeric Laporte,91,4,91:04,39.0,9.2,33.2,20.7,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,6,Pass,Aymeric Laporte,Alejandro Balde Martínez,91,6,91:06,32.7,20.7,53.7,5.6,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,7,Pass,Alejandro Balde Martínez,Pablo Martín Páez Gavira,91,12,91:12,77.5,17.8,65.7,39.1,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,8,Pass,Pablo Martín Páez Gavira,Nicholas Williams Arthuer,91,15,91:15,63.7,38.6,73.2,72.7,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,9,Pass,Nicholas Williams Arthuer,César Azpilicueta Tanco,91,17,91:17,73.4,72.0,64.4,61.6,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,10,Pass,César Azpilicueta Tanco,Rodrigo Hernández Cascante,91,19,91:19,64.4,61.6,52.8,51.0,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,11,Pass,Rodrigo Hernández Cascante,Aymeric Laporte,91,22,91:22,52.4,50.3,48.7,29.3,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,12,Pass,Aymeric Laporte,Jorge Resurrección Merodio,91,24,91:24,47.2,29.3,54.0,38.4,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,13,Pass,Jorge Resurrección Merodio,Carlos Soler Barragán,91,27,91:27,56.2,36.8,57.8,21.9,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,14,Pass,Carlos Soler Barragán,Alejandro Balde Martínez,91,28,91:28,57.8,23.0,59.6,8.8,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,15,Pass,Alejandro Balde Martínez,Daniel Olmo Carvajal,91,31,91:31,62.1,8.5,82.7,0.6,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,16,Pass,Daniel Olmo Carvajal,Jorge Resurrección Merodio,91,36,91:36,86.3,7.0,76.6,19.2,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,17,Pass,Jorge Resurrección Merodio,César Azpilicueta Tanco,91,39,91:39,74.7,22.8,74.1,58.3,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,18,Pass,César Azpilicueta Tanco,Nicholas Williams Arthuer,91,42,91:42,74.3,61.6,94.6,74.5,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,19,Pass,Nicholas Williams Arthuer,Pablo Martín Páez Gavira,91,44,91:44,92.4,72.9,117.0,71.4,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,20,Pass,Pablo Martín Páez Gavira,Nicholas Williams Arthuer,91,51,91:51,114.0,69.6,100.3,57.6,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,21,Pass,Nicholas Williams Arthuer,Álvaro Borja Morata Martín,91,53,91:53,100.1,56.9,101.9,46.9,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,22,Pass,Álvaro Borja Morata Martín,Daniel Olmo Carvajal,91,55,91:55,101.6,44.3,95.1,40.2,Complete,False,False
3857291_7,3857291,Spain vs Costa Rica,Spain,23,Pass,Daniel Olmo Carvajal,Álvaro Borja Morata Martín,91,56,91:56,95.4,39.8,104.0,36.4,Complete,True,False
3857291_7,3857291,Spain vs Costa Rica,Spain,24,Shot,Álvaro Borja Morata Martín,,91,57,91:57,104.0,36.4,120.0,40.0,,False,True
3857292_1,3857292,Costa Rica vs Germany,Germany,1,Pass,İlkay Gündoğan,Jamal Musiala,9,22,09:22,53.4,13.9,57.9,13.7,Complete,False,False
3857292_1,3857292,Costa Rica vs Germany,Germany,2,Pass,Jamal Musiala,David Raum,9,28,09:28,95.5,26.7,110.1,14.2,Complete,False,False
3857292_1,3857292,Costa Rica vs Germany,Germany,3,Pass,David Raum,Serge Gnabry,9,30,09:30,110.2,14.2,111.9,33.1,Complete,True,False
3857292_1,3857292,Costa Rica vs Germany,Germany,4,Shot,Serge Gnabry,,9,31,09:31,111.9,33.1,120.0,40.0,,False,True
3857292_2,3857292,Costa Rica vs Germany,Costa Rica,1,Pass,Keysher Fuller Spence,Joel Nathaniel Campbell Samuels,57,30,57:30,70.8,76.4,72.6,61.2,Complete,False,False
3857292_2,3857292,Costa Rica vs Germany,Costa Rica,2,Pass,Joel Nathaniel Campbell Samuels,Keysher Fuller Spence,57,33,57:33,76.1,58.0,114.8,61.4,Complete,False,False
3857292_2,3857292,Costa Rica vs Germany,Costa Rica,3,Pass,Keysher Fuller Spence,Yeltsin Ignacio Tejeda Valverde,57,37,57:37,114.9,60.4,108.9,45.4,Complete,True,False
3857292_2,3857292,Costa Rica vs Germany,Costa Rica,4,Shot,Yeltsin Ignacio Tejeda Valverde,,57,39,57:39,114.3,38.1,120.0,40.0,,False,True
3857292_3,3857292,Costa Rica vs Germany,Germany,1,Pass,Niclas Füllkrug,Jamal Musiala,70,59,70:59,60.0,40.0,56.1,27.1,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,2,Pass,Jamal Musiala,Niklas Süle,71,5,71:05,73.0,26.3,56.1,40.8,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,3,Pass,Niklas Süle,Lukas Klostermann,71,8,71:08,55.8,41.0,64.2,54.3,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,4,Pass,Lukas Klostermann,Niklas Süle,71,11,71:11,64.8,54.3,61.1,40.7,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,5,Pass,Niklas Süle,Antonio Rüdiger,71,16,71:16,76.9,28.6,90.3,0.9,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,6,Pass,Antonio Rüdiger,Niklas Süle,71,25,71:25,38.8,8.2,52.8,38.9,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,7,Pass,Niklas Süle,Mario Götze,71,28,71:28,53.8,40.8,77.4,66.7,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,8,Pass,Mario Götze,Lukas Klostermann,71,33,71:33,84.5,73.2,68.2,58.1,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,9,Pass,Lukas Klostermann,Niklas Süle,71,35,71:35,69.2,55.1,63.4,43.7,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,10,Pass,Niklas Süle,Antonio Rüdiger,71,37,71:37,63.4,43.6,66.7,24.0,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,11,Pass,Antonio Rüdiger,Niklas Süle,71,41,71:41,69.7,22.3,75.1,57.6,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,12,Pass,Niklas Süle,Joshua Kimmich,71,44,71:44,76.1,57.0,80.3,42.8,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,13,Pass,Joshua Kimmich,Serge Gnabry,71,46,71:46,80.3,42.1,89.2,70.9,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,14,Pass,Serge Gnabry,Joshua Kimmich,71,48,71:48,89.2,71.1,79.5,51.7,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,15,Pass,Joshua Kimmich,Leroy Sané,71,54,71:54,84.8,42.5,93.4,6.6,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,16,Pass,Leroy Sané,Joshua Kimmich,71,57,71:57,93.2,6.1,107.8,34.9,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,17,Pass,Joshua Kimmich,Niclas Füllkrug,72,1,72:01,96.3,32.9,106.2,44.1,Complete,False,False
3857292_3,3857292,Costa Rica vs Germany,Germany,18,Pass,Niclas Füllkrug,Kai Havertz,72,2,72:02,106.5,44.7,109.9,39.5,Complete,True,False
3857292_3,3857292,Costa Rica vs Germany,Germany,19,Shot,Kai Havertz,,72,4,72:04,109.3,42.6,120.0,40.0,,False,True
3857292_4,3857292,Costa Rica vs Germany,Germany,1,Pass,Antonio Rüdiger,Lukas Klostermann,83,39,83:39,34.7,51.4,17.3,46.3,Complete,False,False
3857292_4,3857292,Costa Rica vs Germany,Germany,2,Pass,Lukas Klostermann,Manuel Neuer,83,40,83:40,17.3,46.3,2.1,42.7,Complete,False,False
3857292_4,3857292,Costa Rica vs Germany,Germany,3,Pass,Manuel Neuer,Niclas Füllkrug,83,44,83:44,12.2,38.4,46.9,8.3,Complete,False,False
3857292_4,3857292,Costa Rica vs Germany,Germany,4,Pass,Niclas Füllkrug,Kai Havertz,83,47,83:47,46.9,8.3,48.5,15.1,Complete,False,False
3857292_4,3857292,Costa Rica vs Germany,Germany,5,Pass,Kai Havertz,Joshua Kimmich,83,49,83:49,47.5,18.9,44.7,37.6,Complete,False,False
3857292_4,3857292,Costa Rica vs Germany,Germany,6,Pass,Joshua Kimmich,Mario Götze,83,53,83:53,56.1,40.8,83.0,59.3,Complete,False,False
3857292_4,3857292,Costa Rica vs Germany,Germany,7,Pass,Mario Götze,Serge Gnabry,83,58,83:58,95.8,62.3,98.7,72.3,Complete,False,False
3857292_4,3857292,Costa Rica vs Germany,Germany,8,Pass,Serge Gnabry,Kai Havertz,84,1,84:01,105.5,71.5,113.1,37.6,Complete,True,False
3857292_4,3857292,Costa Rica vs Germany,Germany,9,Shot,Kai Havertz,,84,2,84:02,113.1,37.6,120.0,40.0,,False,True
3857292_5,3857292,Costa Rica vs Germany,Germany,1,Pass,Antonio Rüdiger,Niklas Süle,86,52,86:52,49.4,0.1,43.9,24.3,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,2,Pass,Niklas Süle,Joshua Kimmich,86,56,86:56,43.9,24.3,59.7,21.3,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,3,Pass,Joshua Kimmich,Lukas Klostermann,87,4,87:04,73.8,37.0,73.0,57.1,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,4,Pass,Lukas Klostermann,Joshua Kimmich,87,7,87:07,74.1,60.1,70.3,38.4,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,5,Pass,Joshua Kimmich,Jamal Musiala,87,10,87:10,70.3,38.4,84.4,5.6,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,6,Pass,Jamal Musiala,Antonio Rüdiger,87,15,87:15,100.9,14.2,101.5,2.0,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,7,Pass,Antonio Rüdiger,Joshua Kimmich,87,22,87:22,77.6,26.7,77.6,37.6,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,8,Pass,Joshua Kimmich,Manuel Neuer,87,26,87:26,79.5,37.0,81.7,14.8,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,9,Pass,Manuel Neuer,Lukas Klostermann,87,37,87:37,45.0,72.9,55.1,68.8,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,10,Pass,Lukas Klostermann,Niklas Süle,87,40,87:40,55.1,68.8,54.5,52.0,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,11,Pass,Niklas Süle,Joshua Kimmich,87,45,87:45,68.6,54.1,88.2,40.8,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,12,Pass,Joshua Kimmich,Kai Havertz,87,55,87:55,78.7,62.0,84.6,59.3,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,13,Pass,Kai Havertz,Antonio Rüdiger,87,58,87:58,83.3,57.9,70.8,37.3,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,14,Pass,Antonio Rüdiger,Mario Götze,88,3,88:03,71.6,35.4,93.3,57.1,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,15,Pass,Mario Götze,Joshua Kimmich,88,8,88:08,93.3,57.1,79.8,49.2,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,16,Pass,Joshua Kimmich,Leroy Sané,88,10,88:10,82.2,49.8,113.7,33.0,Complete,False,False
3857292_5,3857292,Costa Rica vs Germany,Germany,17,Pass,Leroy Sané,Niclas Füllkrug,88,12,88:12,113.7,33.0,114.8,42.5,Complete,True,False
3857292_5,3857292,Costa Rica vs Germany,Germany,18,Shot,Niclas Füllkrug,,88,13,88:13,114.8,42.5,120.0,40.0,,False,True
3857293_1,3857293,Ghana vs Uruguay,Uruguay,1,Pass,Federico Santiago Valverde Dipetta,Sebastián Coates Nión,25,7,25:07,48.0,49.4,36.6,33.5,Complete,False,False
3857293_1,3857293,Ghana vs Uruguay,Uruguay,2,Pass,Sebastián Coates Nión,Guillermo Varela Olivera,25,10,25:10,36.8,33.8,42.7,77.1,Complete,False,False
3857293_1,3857293,Ghana vs Uruguay,Uruguay,3,Pass,Guillermo Varela Olivera,Federico Santiago Valverde Dipetta,25,13,25:13,42.5,75.7,45.5,64.6,Complete,False,False
3857293_1,3857293,Ghana vs Uruguay,Uruguay,4,Pass,Federico Santiago Valverde Dipetta,Darwin Gabriel Núñez Ribeiro,25,19,25:19,57.8,62.3,72.7,76.2,Complete,False,False
3857293_1,3857293,Ghana vs Uruguay,Uruguay,5,Pass,Darwin Gabriel Núñez Ribeiro,Giorgian Daniel De Arrascaeta Benedetti,25,24,25:24,96.4,74.6,109.8,26.5,Complete,True,False
3857293_1,3857293,Ghana vs Uruguay,Uruguay,6,Shot,Giorgian Daniel De Arrascaeta Benedetti,,25,30,25:30,118.0,42.7,120.0,40.0,,False,True
3857293_2,3857293,Ghana vs Uruguay,Uruguay,1,Pass,Rodrigo Bentancur Colmán,Federico Santiago Valverde Dipetta,30,44,30:44,75.4,18.1,73.6,33.1,Complete,False,False
3857293_2,3857293,Ghana vs Uruguay,Uruguay,2,Pass,Federico Santiago Valverde Dipetta,Rodrigo Bentancur Colmán,30,45,30:45,73.4,35.2,75.3,18.4,Complete,False,False
3857293_2,3857293,Ghana vs Uruguay,Uruguay,3,Pass,Rodrigo Bentancur Colmán,Mathías Olivera Miramontes,30,46,30:46,75.3,18.4,75.0,5.7,Complete,False,False
3857293_2,3857293,Ghana vs Uruguay,Uruguay,4,Pass,Mathías Olivera Miramontes,Sebastián Coates Nión,30,47,30:47,77.3,5.4,49.4,22.6,Complete,False,False
3857293_2,3857293,Ghana vs Uruguay,Uruguay,5,Pass,Sebastián Coates Nión,José María Giménez de Vargas,30,51,30:51,44.7,21.0,50.8,51.6,Complete,False,False
3857293_2,3857293,Ghana vs Uruguay,Uruguay,6,Pass,José María Giménez de Vargas,Federico Santiago Valverde Dipetta,30,53,30:53,52.0,50.4,60.0,50.9,Complete,False,False
3857293_2,3857293,Ghana vs Uruguay,Uruguay,7,Pass,Federico Santiago Valverde Dipetta,Facundo Pellistri Rebollo,30,56,30:56,66.2,57.0,84.7,60.9,Complete,False,False
3857293_2,3857293,Ghana vs Uruguay,Uruguay,8,Pass,Facundo Pellistri Rebollo,Darwin Gabriel Núñez Ribeiro,30,58,30:58,88.4,56.0,100.3,54.1,Complete,False,False
3857293_2,3857293,Ghana vs Uruguay,Uruguay,9,Pass,Darwin Gabriel Núñez Ribeiro,Luis Alberto Suárez Díaz,30,59,30:59,100.3,54.3,100.3,40.2,Complete,False,False
3857293_2,3857293,Ghana vs Uruguay,Uruguay,10,Pass,Luis Alberto Suárez Díaz,Giorgian Daniel De Arrascaeta Benedetti,31,0,31:00,101.1,40.6,110.8,31.2,Complete,True,False
3857293_2,3857293,Ghana vs Uruguay,Uruguay,11,Shot,Giorgian Daniel De Arrascaeta Benedetti,,31,2,31:02,110.8,31.2,120.0,40.0,,False,True
3857294_1,3857294,Netherlands vs Qatar,Netherlands,1,Pass,Andries Noppert,Frenkie de Jong,25,40,25:40,6.0,36.0,20.9,15.6,Complete,False,False
3857294_1,3857294,Netherlands vs Qatar,Netherlands,2,Pass,Frenkie de Jong,Daley Blind,25,44,25:44,50.6,12.4,63.3,2.3,Complete,False,False
3857294_1,3857294,Netherlands vs Qatar,Netherlands,3,Pass,Daley Blind,Memphis Depay,25,47,25:47,67.3,4.4,75.6,11.4,Complete,False,False
3857294_1,3857294,Netherlands vs Qatar,Netherlands,4,Pass,Memphis Depay,Cody Mathès Gakpo,25,50,25:50,82.5,10.8,89.9,16.7,Complete,False,False
3857294_1,3857294,Netherlands vs Qatar,Netherlands,5,Pass,Cody Mathès Gakpo,Davy Klaassen,25,51,25:51,90.6,16.6,89.1,24.3,Complete,False,False
3857294_1,3857294,Netherlands vs Qatar,Netherlands,6,Pass,Davy Klaassen,Cody Mathès Gakpo,25,52,25:52,89.6,25.0,94.5,22.2,Complete,True,False
3857294_1,3857294,Netherlands vs Qatar,Netherlands,7,Shot,Cody Mathès Gakpo,,25,55,25:55,103.3,39.8,120.0,40.0,,False,True
3857294_2,3857294,Netherlands vs Qatar,Netherlands,1,Pass,Andries Noppert,Virgil van Dijk,47,56,47:56,7.0,44.1,18.9,50.8,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,2,Pass,Virgil van Dijk,Andries Noppert,47,58,47:58,18.9,51.1,7.5,45.6,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,3,Pass,Andries Noppert,Jurriën David Norman Timber,48,0,48:00,7.3,45.6,11.1,74.3,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,4,Pass,Jurriën David Norman Timber,Andries Noppert,48,7,48:07,15.0,64.3,6.7,38.1,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,5,Pass,Andries Noppert,Daley Blind,48,10,48:10,8.9,34.8,36.8,5.0,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,6,Pass,Daley Blind,Nathan Aké,48,18,48:18,44.8,9.1,36.3,16.6,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,7,Pass,Nathan Aké,Virgil van Dijk,48,21,48:21,41.5,24.8,34.6,47.5,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,8,Pass,Virgil van Dijk,Nathan Aké,48,26,48:26,44.0,50.8,45.1,23.7,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,9,Pass,Nathan Aké,Memphis Depay,48,32,48:32,58.6,20.4,82.9,23.5,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,10,Pass,Memphis Depay,Daley Blind,48,34,48:34,84.1,19.0,87.1,4.7,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,11,Pass,Daley Blind,Frenkie de Jong,48,38,48:38,87.1,6.3,86.8,27.0,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,12,Pass,Frenkie de Jong,Davy Klaassen,48,41,48:41,92.6,32.3,87.9,45.0,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,13,Pass,Davy Klaassen,Denzel Dumfries,48,43,48:43,88.2,47.8,97.9,70.1,Complete,False,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,14,Pass,Denzel Dumfries,Frenkie de Jong,48,49,48:49,107.5,64.1,96.2,65.7,Complete,True,False
3857294_2,3857294,Netherlands vs Qatar,Netherlands,15,Shot,Frenkie de Jong,,48,55,48:55,117.6,40.3,120.0,40.0,,False,True
3857295_1,3857295,Japan vs Costa Rica,Costa Rica,1,Pass,Yeltsin Ignacio Tejeda Valverde,Keysher Fuller Spence,80,6,80:06,92.3,47.7,102.6,48.5,Complete,True,False
3857295_1,3857295,Japan vs Costa Rica,Costa Rica,2,Shot,Keysher Fuller Spence,,80,8,80:08,102.6,47.5,120.0,40.0,,False,True
3857297_1,3857297,Poland vs Saudi Arabia,Poland,1,Pass,Wojciech Szczęsny,Matty Cash,38,43,38:43,6.0,36.0,53.2,68.2,Complete,False,False
3857297_1,3857297,Poland vs Saudi Arabia,Poland,2,Pass,Matty Cash,Przemysław Frankowski,38,46,38:46,53.2,68.2,92.7,59.8,Complete,False,False
3857297_1,3857297,Poland vs Saudi Arabia,Poland,3,Pass,Przemysław Frankowski,Matty Cash,38,52,38:52,93.1,57.6,107.4,59.1,Complete,False,False
3857297_1,3857297,Poland vs Saudi Arabia,Poland,4,Pass,Matty Cash,Robert Lewandowski,38,53,38:53,106.8,59.1,112.7,42.1,Complete,False,False
3857297_1,3857297,Poland vs Saudi Arabia,Poland,5,Pass,Robert Lewandowski,Piotr Zieliński,38,56,38:56,117.9,51.1,111.9,44.7,Complete,True,False
3857297_1,3857297,Poland vs Saudi Arabia,Poland,6,Shot,Piotr Zieliński,,38,57,38:57,111.9,44.7,120.0,40.0,,False,True
3857298_2,3857298,Portugal vs Ghana,Ghana,1,Pass,Daniel Amartey,Salis Abdul Samed,71,46,71:46,56.7,64.4,51.3,49.8,Complete,False,False
3857298_2,3857298,Portugal vs Ghana,Ghana,2,Pass,Salis Abdul Samed,Abdul Rahman Baba,71,55,71:55,62.4,25.4,76.0,4.5,Complete,False,False
3857298_2,3857298,Portugal vs Ghana,Ghana,3,Pass,Abdul Rahman Baba,Mohamed Salisu,71,59,71:59,76.8,3.7,63.7,11.3,Complete,False,False
3857298_2,3857298,Portugal vs Ghana,Ghana,4,Pass,Mohamed Salisu,Abdul Rahman Baba,72,2,72:02,65.6,10.7,75.7,3.9,Complete,False,False
3857298_2,3857298,Portugal vs Ghana,Ghana,5,Pass,Abdul Rahman Baba,André Ayew Pelé,72,6,72:06,73.8,4.7,106.3,21.3,Complete,True,False
3857298_2,3857298,Portugal vs Ghana,Ghana,6,Shot,André Ayew Pelé,,72,11,72:11,115.6,39.8,120.0,40.0,,False,True
3857298_3,3857298,Portugal vs Ghana,Portugal,1,Pass,Raphaël Adelino José Guerreiro,William Silva de Carvalho,76,58,76:58,46.0,11.0,50.1,17.6,Complete,False,False
3857298_3,3857298,Portugal vs Ghana,Portugal,2,Pass,William Silva de Carvalho,Bruno Miguel Borges Fernandes,77,1,77:01,55.8,24.1,64.2,44.1,Complete,False,False
3857298_3,3857298,Portugal vs Ghana,Portugal,3,Pass,Bruno Miguel Borges Fernandes,João Félix Sequeira,77,3,77:03,68.7,50.7,101.1,55.7,Complete,True,False
3857298_3,3857298,Portugal vs Ghana,Portugal,4,Shot,João Félix Sequeira,,77,6,77:06,107.5,52.6,120.0,40.0,,False,True
3857298_4,3857298,Portugal vs Ghana,Portugal,1,Pass,Cristiano Ronaldo dos Santos Aveiro,Bruno Miguel Borges Fernandes,79,13,79:13,56.1,43.9,51.7,32.8,Complete,False,False
3857298_4,3857298,Portugal vs Ghana,Portugal,2,Pass,Bruno Miguel Borges Fernandes,Rafael Alexandre Conceição Leão,79,20,79:20,100.0,33.6,111.7,28.3,Complete,True,False
3857298_4,3857298,Portugal vs Ghana,Portugal,3,Shot,Rafael Alexandre Conceição Leão,,79,21,79:21,111.7,28.3,120.0,40.0,,False,True
3857298_5,3857298,Portugal vs Ghana,Ghana,1,Pass,Tariq Lamptey,Alexander Djiku,88,15,88:15,51.8,80.0,30.1,50.1,Complete,False,False
3857298_5,3857298,Portugal vs Ghana,Ghana,2,Pass,Alexander Djiku,Mohamed Salisu,88,17,88:17,30.4,46.5,36.3,25.1,Complete,False,False
3857298_5,3857298,Portugal vs Ghana,Ghana,3,Pass,Mohamed Salisu,Osman Bukari,88,20,88:20,41.2,19.4,105.8,15.9,Complete,True,False
3857298_5,3857298,Portugal vs Ghana,Ghana,4,Shot,Osman Bukari,,88,28,88:28,113.5,40.2,120.0,40.0,,False,True
3857299_2,3857299,South Korea vs Ghana,Ghana,1,Pass,Lawrence Ati-Zigi,Mohamed Salisu,32,15,32:15,7.0,44.1,9.4,23.7,Complete,False,False
3857299_2,3857299,South Korea vs Ghana,Ghana,2,Pass,Mohamed Salisu,Salis Abdul Samed,32,20,32:20,11.6,23.7,11.4,35.3,Complete,False,False
3857299_2,3857299,South Korea vs Ghana,Ghana,3,Pass,Salis Abdul Samed,Daniel Amartey,32,22,32:22,12.2,35.3,16.0,60.6,Complete,False,False
3857299_2,3857299,South Korea vs Ghana,Ghana,4,Pass,Daniel Amartey,Thomas Teye Partey,32,24,32:24,21.3,62.8,28.1,60.0,Complete,False,False
3857299_2,3857299,South Korea vs Ghana,Ghana,5,Pass,Thomas Teye Partey,Mohammed Kudus,32,26,32:26,27.8,63.3,51.6,64.6,Complete,False,False
3857299_2,3857299,South Korea vs Ghana,Ghana,6,Pass,Mohammed Kudus,Gideon Mensah,32,30,32:30,53.4,50.4,68.7,6.0,Complete,False,False
3857299_2,3857299,South Korea vs Ghana,Ghana,7,Pass,Gideon Mensah,André Ayew Pelé,32,37,32:37,81.2,18.5,73.3,18.5,Complete,False,False
