build_up_id,match_id,match_label,team,goal_player,goal_minute,pass_order,player,minute,second,x,y,end_x,end_y,pass_length
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,7,Jordi Alba Ramos,9,51,73.7,13.5,82.3,2.9,13.64990842460124
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,8,Daniel Olmo Carvajal,9,53,81.0,2.9,73.4,6.6,8.452810183601658
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,9,Jordi Alba Ramos,9,54,73.4,6.6,75.7,20.4,13.990353819685904
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,10,Sergio Busquets i Burgos,9,55,75.7,20.4,54.3,21.7,21.43944961980135
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,11,Aymeric Laporte,9,59,57.1,29.8,60.6,53.1,23.561409125941513
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,12,Rodrigo Hernández Cascante,10,2,63.1,57.0,63.5,70.1,13.106105447462257
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,13,César Azpilicueta Tanco,10,4,63.5,69.3,71.1,58.6,13.12440474840668
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,14,Sergio Busquets i Burgos,10,16,80.0,66.0,86.6,41.4,25.46998233214935
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,15,Sergio Busquets i Burgos,10,24,83.9,56.0,99.5,72.5,22.707047364199507
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,16,Pablo Martín Páez Gavira,10,28,100.1,73.5,83.3,77.3,17.22440129583609
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,17,César Azpilicueta Tanco,10,30,83.5,75.6,83.1,56.3,19.30414463269481
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,18,Sergio Busquets i Burgos,10,32,81.4,53.5,81.2,37.3,16.20123452086291
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,19,Pedro González López,10,35,81.0,35.2,91.0,8.2,28.79236009777594
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,20,Jordi Alba Ramos,10,37,91.0,8.2,91.3,20.1,11.903780911962386
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,21,Marco Asensio Willemsen,10,39,91.3,20.1,81.6,18.2,9.884331034521258
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,22,Pedro González López,10,40,81.6,18.5,88.2,17.8,6.6370174024180555
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,23,Marco Asensio Willemsen,10,41,87.8,18.0,86.0,28.2,10.357605900979241
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,24,Sergio Busquets i Burgos,10,43,86.4,27.7,99.0,8.9,22.631835983852476
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,25,Jordi Alba Ramos,10,45,99.0,8.9,98.1,24.9,16.02529250903084
3857291_1,3857291,Spain vs Costa Rica,Spain,Daniel Olmo Carvajal,10,26,Daniel Olmo Carvajal,10,47,98.8,24.1,97.8,36.4,12.340583454602134
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,1,Sergio Busquets i Burgos,19,13,36.1,54.2,45.3,24.7,30.901294471267708
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,2,Pedro González López,19,18,66.5,22.2,87.4,7.7,25.43737407831241
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,3,Daniel Olmo Carvajal,19,23,94.9,7.7,81.2,18.5,17.445056606385663
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,4,Marco Asensio Willemsen,19,27,80.7,25.6,68.8,35.7,15.608331108738057
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,5,Sergio Busquets i Burgos,19,29,68.8,35.7,69.6,49.2,13.52368293032634
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,6,Rodrigo Hernández Cascante,19,31,75.2,54.0,75.7,71.4,17.407182425654078
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,7,César Azpilicueta Tanco,19,35,75.2,66.8,81.2,56.0,12.354756169184398
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,8,Sergio Busquets i Burgos,19,37,81.4,55.4,86.9,46.0,10.890821823902913
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,9,Marco Asensio Willemsen,19,38,86.9,46.0,81.2,55.4,10.99317970379817
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,10,Sergio Busquets i Burgos,19,39,81.2,55.4,80.2,45.8,9.651942809610924
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,11,Pedro González López,19,40,81.0,45.5,95.8,5.9,42.27528828996912
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,12,Jordi Alba Ramos,19,43,94.4,11.6,91.0,19.8,8.876936408468863
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,13,Marco Asensio Willemsen,19,48,88.8,23.5,86.6,37.8,14.468241081762493
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,14,Sergio Busquets i Burgos,19,50,81.9,38.6,78.4,54.9,16.671532623007398
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,15,Rodrigo Hernández Cascante,19,51,80.5,57.0,86.9,73.2,17.41838109584241
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,16,César Azpilicueta Tanco,19,54,87.8,73.0,99.5,78.9,13.103434664239758
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,17,Ferrán Torres García,19,56,99.5,78.9,86.0,77.6,13.562448156582942
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,18,César Azpilicueta Tanco,19,59,79.6,75.5,56.9,44.1,38.74596753211874
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,19,Aymeric Laporte,20,7,68.4,38.6,70.2,56.2,17.691806012954135
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,20,Rodrigo Hernández Cascante,20,10,74.7,60.4,86.9,74.4,18.569868066305702
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,21,César Azpilicueta Tanco,20,16,79.8,69.7,71.3,61.5,11.810588469674153
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,22,Rodrigo Hernández Cascante,20,18,70.6,60.2,63.1,42.3,19.407730418572907
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,23,Aymeric Laporte,20,23,66.5,40.3,72.0,53.3,14.115594213493104
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,24,Rodrigo Hernández Cascante,20,25,75.3,54.9,80.9,46.0,10.515227054134403
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,25,Sergio Busquets i Burgos,20,27,81.6,46.0,102.9,9.4,42.34678264047932
3857291_2,3857291,Spain vs Costa Rica,Spain,Marco Asensio Willemsen,20,26,Jordi Alba Ramos,20,31,104.5,12.4,105.8,33.4,21.040199618824914
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,1,Marco Asensio Willemsen,52,3,120.0,80.0,111.3,76.1,9.534149149242428
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,2,Daniel Olmo Carvajal,52,6,111.1,73.8,93.7,60.7,21.78003673091484
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,3,Pedro González López,52,8,93.0,63.2,100.0,74.8,13.548431643551952
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,4,Daniel Olmo Carvajal,52,10,100.0,74.8,107.3,69.6,8.96270048590267
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,5,Marco Asensio Willemsen,52,12,107.0,69.6,117.4,57.3,16.10745169168606
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,6,César Azpilicueta Tanco,52,26,93.3,68.2,86.0,55.3,14.822280526288797
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,7,Pedro González López,52,29,86.0,55.3,94.8,49.2,10.70747402518446
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,8,Marco Asensio Willemsen,52,32,89.2,51.5,72.3,47.6,17.34416328336424
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,9,Jordi Alba Ramos,52,35,72.3,47.6,64.3,33.0,16.64812301732541
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,10,Aymeric Laporte,52,37,64.3,33.0,61.7,45.1,12.376186811776881
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,11,Rodrigo Hernández Cascante,52,39,61.2,41.8,66.1,54.8,13.892803892663277
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,12,Sergio Busquets i Burgos,52,42,70.2,52.6,62.6,32.9,21.115160430363776
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,13,Aymeric Laporte,52,44,62.6,32.9,76.1,27.8,14.431216164966823
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,14,Pedro González López,52,46,78.6,25.3,88.5,5.1,22.495555116511355
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,15,Pedro González López,52,56,57.8,6.1,52.6,19.8,14.653668482670133
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,16,Aymeric Laporte,52,56,52.4,19.8,65.7,9.4,16.883423823383694
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,17,Jordi Alba Ramos,52,59,71.1,10.4,63.7,23.2,14.78512766262097
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,18,Sergio Busquets i Burgos,53,0,63.7,23.2,74.1,14.9,13.306013678032945
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,19,Jordi Alba Ramos,53,2,73.4,14.6,63.4,23.4,13.320660644277375
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,20,Sergio Busquets i Burgos,53,3,63.4,23.4,67.1,39.1,16.130096093948108
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,21,Pablo Martín Páez Gavira,53,5,67.1,37.9,62.8,26.6,12.090492132250032
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,22,Sergio Busquets i Burgos,53,6,62.8,26.6,73.1,7.4,21.788299612406657
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,23,Pedro González López,53,9,73.6,6.9,57.3,14.2,17.86001119820477
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,24,Aymeric Laporte,53,16,57.3,14.2,51.3,24.1,11.576268828944844
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,25,Rodrigo Hernández Cascante,53,18,51.3,24.1,73.2,5.8,28.539446385660675
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,26,Pedro González López,53,20,73.2,5.8,85.1,1.6,12.619429464123954
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,27,Daniel Olmo Carvajal,53,23,85.3,2.0,80.8,12.1,11.05712440013225
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,28,Pedro González López,53,25,80.8,12.1,83.8,45.6,33.63406011768428
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,29,Pablo Martín Páez Gavira,53,28,81.5,38.4,75.6,34.7,6.964194138592062
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,30,Sergio Busquets i Burgos,53,28,74.5,35.2,69.3,57.3,22.70352395554487
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,31,César Azpilicueta Tanco,53,31,69.3,57.3,83.1,75.2,22.601991062736047
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,32,Ferrán Torres García,53,33,83.1,75.2,109.1,74.0,26.027677575995906
3857291_4,3857291,Spain vs Costa Rica,Spain,Ferrán Torres García,53,33,Pablo Martín Páez Gavira,53,36,112.2,73.4,103.7,53.3,21.823381956058057
3857291_5,3857291,Spain vs Costa Rica,Spain,Pablo Martín Páez Gavira,73,1,Rodrigo Hernández Cascante,73,31,32.1,48.1,40.9,39.7,12.165525060596437
3857291_5,3857291,Spain vs Costa Rica,Spain,Pablo Martín Páez Gavira,73,2,Jorge Resurrección Merodio,73,34,39.5,23.0,23.7,21.9,15.838244852255569
3857291_5,3857291,Spain vs Costa Rica,Spain,Pablo Martín Páez Gavira,73,3,Alejandro Balde Martínez,73,51,85.4,27.1,110.0,28.6,24.64568927824904
3857291_5,3857291,Spain vs Costa Rica,Spain,Pablo Martín Páez Gavira,73,4,Álvaro Borja Morata Martín,73,57,112.5,14.1,103.0,45.8,33.09289954053588
3857291_6,3857291,Spain vs Costa Rica,Spain,Carlos Soler Barragán,89,1,Alejandro Balde Martínez,88,47,40.8,8.1,40.8,28.7,20.6
3857291_6,3857291,Spain vs Costa Rica,Spain,Carlos Soler Barragán,89,2,Rodrigo Hernández Cascante,88,50,41.8,29.8,52.6,25.7,11.55205609404664
3857291_6,3857291,Spain vs Costa Rica,Spain,Carlos Soler Barragán,89,3,Jorge Resurrección Merodio,88,52,54.0,24.3,64.8,9.5,18.32157198495806
3857291_6,3857291,Spain vs Costa Rica,Spain,Carlos Soler Barragán,89,4,Carlos Soler Barragán,88,58,86.1,11.7,79.9,20.3,10.601886624558851
3857291_6,3857291,Spain vs Costa Rica,Spain,Carlos Soler Barragán,89,5,Jorge Resurrección Merodio,89,0,79.9,20.3,78.4,42.6,22.3503914954526
3857291_6,3857291,Spain vs Costa Rica,Spain,Carlos Soler Barragán,89,6,Pablo Martín Páez Gavira,89,2,79.5,41.3,90.6,65.2,26.351850029931487
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,1,Unai Simón Mendibil,90,52,15.8,30.0,23.4,10.1,21.301877851494687
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,2,Alejandro Balde Martínez,90,56,37.5,10.4,63.5,2.4,27.202941017470888
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,3,Daniel Olmo Carvajal,91,0,68.7,3.8,57.8,15.3,15.844872987815338
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,4,Carlos Soler Barragán,91,2,57.8,15.3,44.5,12.8,13.532922818075921
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,5,Jorge Resurrección Merodio,91,4,39.0,9.2,33.2,20.7,12.87982919141399
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,6,Aymeric Laporte,91,6,32.7,20.7,53.7,5.6,25.865227623200997
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,7,Alejandro Balde Martínez,91,12,77.5,17.8,65.7,39.1,24.35015400361977
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,8,Pablo Martín Páez Gavira,91,15,63.7,38.6,73.2,72.7,35.39858754244299
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,9,Nicholas Williams Arthuer,91,17,73.4,72.0,64.4,61.6,13.753544997563354
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,10,César Azpilicueta Tanco,91,19,64.4,61.6,52.8,51.0,15.7136883003323
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,11,Rodrigo Hernández Cascante,91,22,52.4,50.3,48.7,29.3,21.32346125749757
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,12,Aymeric Laporte,91,24,47.2,29.3,54.0,38.4,11.360017605620158
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,13,Jorge Resurrección Merodio,91,27,56.2,36.8,57.8,21.9,14.985659811966904
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,14,Carlos Soler Barragán,91,28,57.8,23.0,59.6,8.8,14.313629868066311
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,15,Alejandro Balde Martínez,91,31,62.1,8.5,82.7,0.6,22.062864727863428
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,16,Daniel Olmo Carvajal,91,36,86.3,7.0,76.6,19.2,15.58621185535472
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,17,Jorge Resurrección Merodio,91,39,74.7,22.8,74.1,58.3,35.50507006048573
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,18,César Azpilicueta Tanco,91,42,74.3,61.6,94.6,74.5,24.05202694161138
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,19,Nicholas Williams Arthuer,91,44,92.4,72.9,117.0,71.4,24.64568927824904
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,20,Pablo Martín Páez Gavira,91,51,114.0,69.6,100.3,57.6,18.212358441453976
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,21,Nicholas Williams Arthuer,91,53,100.1,56.9,101.9,46.9,10.160708636704433
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,22,Álvaro Borja Morata Martín,91,55,101.6,44.3,95.1,40.2,7.685050422736337
3857291_7,3857291,Spain vs Costa Rica,Spain,Álvaro Borja Morata Martín,91,23,Daniel Olmo Carvajal,91,56,95.4,39.8,104.0,36.4,9.247702417357507
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,1,Ricardo Iván Rodríguez Araya,47,3,98.9,0.1,94.5,10.2,11.01680534456337
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,2,Djibril Sow,47,4,94.5,10.2,99.4,5.3,6.92964645562817
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,3,Ricardo Iván Rodríguez Araya,47,6,97.3,5.3,88.1,5.3,9.200000000000003
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,4,Djibril Sow,47,8,87.5,6.0,67.6,37.7,37.42859869137503
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,5,Manuel Obafemi Akanji,47,12,71.4,45.9,75.1,73.3,27.64868893817571
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,6,Silvan Widmer,47,15,75.1,73.3,57.4,52.0,27.694403766826248
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,7,Manuel Obafemi Akanji,47,18,56.6,48.3,51.0,19.0,29.830353668704632
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,8,Nico Elvedi,47,21,49.0,17.7,52.4,10.0,8.417244204607584
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,9,Ricardo Iván Rodríguez Araya,47,23,52.4,10.0,70.2,4.0,18.784035775093706
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,10,Ruben Vargas,47,24,70.2,4.0,69.0,12.8,8.881441324469808
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,11,Granit Xhaka,47,27,72.2,12.6,84.4,36.9,27.19062338380641
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,12,Remo Freuler,47,29,87.3,42.0,111.1,64.5,32.75194650703985
3857290_1,3857290,Switzerland vs Cameroon,Switzerland,Breel-Donald Embolo,47,13,Xherdan Shaqiri,47,31,111.7,64.1,111.9,39.5,24.60081299469592
3857285_1,3857285,Senegal vs Netherlands,Netherlands,Cody Mathès Gakpo,83,1,Cody Mathès Gakpo,83,34,108.1,70.9,92.2,68.8,16.038079685548382
3857285_1,3857285,Senegal vs Netherlands,Netherlands,Cody Mathès Gakpo,83,2,Teun Koopmeiners,83,37,92.2,68.8,104.0,34.1,36.65146654637437
3857285_1,3857285,Senegal vs Netherlands,Netherlands,Cody Mathès Gakpo,83,3,Frenkie de Jong,83,42,91.3,32.1,99.9,20.2,14.682302271782863
3857285_1,3857285,Senegal vs Netherlands,Netherlands,Cody Mathès Gakpo,83,4,Daley Blind,83,45,104.5,5.6,103.8,21.1,15.515798400340218
3857285_1,3857285,Senegal vs Netherlands,Netherlands,Cody Mathès Gakpo,83,5,Memphis Depay,83,46,102.6,21.4,90.9,17.2,12.431009613060386
3857285_1,3857285,Senegal vs Netherlands,Netherlands,Cody Mathès Gakpo,83,6,Frenkie de Jong,83,49,88.5,17.4,112.3,39.0,32.14031735997639
3857285_2,3857285,Senegal vs Netherlands,Netherlands,Davy Klaassen,98,1,Daley Blind,97,54,35.7,30.4,42.1,35.9,8.438601779915912
3857285_2,3857285,Senegal vs Netherlands,Netherlands,Davy Klaassen,98,2,Davy Klaassen,97,55,41.7,34.3,41.5,26.8,7.502666192761074
3857285_2,3857285,Senegal vs Netherlands,Netherlands,Davy Klaassen,98,3,Frenkie de Jong,97,56,40.3,22.2,55.6,27.5,16.191973320136125
3857285_2,3857285,Senegal vs Netherlands,Netherlands,Davy Klaassen,98,4,Memphis Depay,97,58,55.6,27.5,34.7,58.6,37.47025486969631
3857285_2,3857285,Senegal vs Netherlands,Netherlands,Davy Klaassen,98,5,Denzel Dumfries,98,2,37.3,63.8,22.8,52.6,18.321844885272874
3857285_2,3857285,Senegal vs Netherlands,Netherlands,Davy Klaassen,98,6,Matthijs de Ligt,98,4,18.6,53.3,5.8,35.3,22.08710030764564
3857285_2,3857285,Senegal vs Netherlands,Netherlands,Davy Klaassen,98,7,Andries Noppert,98,7,5.8,35.3,66.1,59.5,64.97484128491581
3857285_2,3857285,Senegal vs Netherlands,Netherlands,Davy Klaassen,98,8,Teun Koopmeiners,98,10,66.1,59.5,83.0,51.9,18.530245546133497
3857281_1,3857281,Croatia vs Canada,Canada,Alphonso Davies,1,1,Milan Borjan,0,28,15.4,39.2,16.6,28.3,10.965856099730656
3857281_1,3857281,Croatia vs Canada,Canada,Alphonso Davies,1,2,Kamal Miller,0,33,26.1,31.4,30.9,73.9,42.77019990600933
3857281_1,3857281,Croatia vs Canada,Canada,Alphonso Davies,1,3,Alistair Johnston,0,37,32.5,75.5,48.6,76.1,16.11117624507907
3857281_1,3857281,Croatia vs Canada,Canada,Alphonso Davies,1,4,Jonathan David,0,39,49.9,76.7,67.8,78.4,17.98054504179448
3857281_1,3857281,Croatia vs Canada,Canada,Alphonso Davies,1,5,Tajon Buchanan,0,45,39.6,73.5,21.5,64.5,20.21410398706804
3857281_1,3857281,Croatia vs Canada,Canada,Alphonso Davies,1,6,Steven de Sousa Vitoria,0,48,21.4,62.0,33.3,76.2,18.527007313648905
3857281_1,3857281,Croatia vs Canada,Canada,Alphonso Davies,1,7,Tajon Buchanan,0,51,33.6,74.7,15.5,61.1,22.640008833920543
3857281_1,3857281,Croatia vs Canada,Canada,Alphonso Davies,1,8,Steven de Sousa Vitoria,0,54,13.8,54.5,3.9,32.8,23.851624682608104
3857281_1,3857281,Croatia vs Canada,Canada,Alphonso Davies,1,9,Milan Borjan,0,56,3.9,32.8,62.6,55.4,62.900317964220186
3857281_1,3857281,Croatia vs Canada,Canada,Alphonso Davies,1,10,Cyle Larin,1,1,66.8,62.0,80.0,76.2,19.387624919004395
3857281_1,3857281,Croatia vs Canada,Canada,Alphonso Davies,1,11,Tajon Buchanan,1,6,98.2,67.0,109.6,36.4,32.65455557805067
3857281_2,3857281,Croatia vs Canada,Croatia,Andrej Kramarić,35,1,Andrej Kramarić,35,40,100.2,11.2,89.2,3.0,13.720058308913996
3857281_2,3857281,Croatia vs Canada,Croatia,Andrej Kramarić,35,2,Borna Sosa,35,43,89.2,3.0,98.9,2.6,9.708243919473801
3857281_2,3857281,Croatia vs Canada,Croatia,Andrej Kramarić,35,3,Andrej Kramarić,35,44,98.9,2.6,98.9,13.9,11.3
3857281_2,3857281,Croatia vs Canada,Croatia,Andrej Kramarić,35,4,Joško Gvardiol,35,46,95.3,17.1,87.5,22.1,9.264987857520373
3857281_2,3857281,Croatia vs Canada,Croatia,Andrej Kramarić,35,5,Mateo Kovačić,35,50,87.0,23.7,101.5,18.6,15.370751445521458
3857281_2,3857281,Croatia vs Canada,Croatia,Andrej Kramarić,35,6,Ivan Perišić,35,52,102.0,18.7,114.1,29.4,16.152399202595255
3857281_3,3857281,Croatia vs Canada,Croatia,Marko Livaja,43,1,Mateo Kovačić,43,1,33.3,56.0,43.2,58.6,10.235721762533414
3857281_3,3857281,Croatia vs Canada,Croatia,Marko Livaja,43,2,Marcelo Brozović,43,3,48.3,59.3,52.6,41.3,18.506485349736185
3857281_3,3857281,Croatia vs Canada,Croatia,Marko Livaja,43,3,Luka Modrić,43,8,67.8,25.4,62.2,12.0,14.523085071705664
3857281_3,3857281,Croatia vs Canada,Croatia,Marko Livaja,43,4,Borna Sosa,43,11,62.5,10.6,73.2,2.3,13.54178717895094
3857281_3,3857281,Croatia vs Canada,Croatia,Marko Livaja,43,5,Ivan Perišić,43,12,73.8,2.6,56.0,4.0,17.85497129653251
3857281_3,3857281,Croatia vs Canada,Croatia,Marko Livaja,43,6,Mateo Kovačić,43,14,56.0,4.0,56.6,11.7,7.723341245859851
3857281_3,3857281,Croatia vs Canada,Croatia,Marko Livaja,43,7,Luka Modrić,43,16,52.2,12.9,36.9,21.7,17.650212463310467
3857281_3,3857281,Croatia vs Canada,Croatia,Marko Livaja,43,8,Joško Gvardiol,43,18,36.8,24.7,42.2,50.7,26.554848898082632
3857281_3,3857281,Croatia vs Canada,Croatia,Marko Livaja,43,9,Dejan Lovren,43,21,45.5,56.4,62.6,74.1,24.610973162392416
3857281_3,3857281,Croatia vs Canada,Croatia,Marko Livaja,43,10,Josip Juranović,43,23,63.8,74.1,70.2,75.7,6.596969000988264
3857281_3,3857281,Croatia vs Canada,Croatia,Marko Livaja,43,11,Andrej Kramarić,43,24,68.6,75.1,67.0,68.0,7.278049189171498
3857281_3,3857281,Croatia vs Canada,Croatia,Marko Livaja,43,12,Josip Juranović,43,30,95.3,44.8,97.2,37.2,7.833900688673551
3857281_4,3857281,Croatia vs Canada,Croatia,Andrej Kramarić,69,1,Marcelo Brozović,69,15,43.7,53.8,71.0,58.7,27.73625785862253
3857281_4,3857281,Croatia vs Canada,Croatia,Andrej Kramarić,69,2,Andrej Kramarić,69,18,74.3,56.0,63.3,62.9,12.984991336154213
