match_id,match_label,team,opponent,possession,formation,player,period,minute,second,shot_type,shot_context,is_penalty_shootout,is_standard_shot,shot_outcome,is_goal,shot_xg,play_pattern,passes_before_shot,pass_category,duration_seconds,players_involved,start_x,start_y,start_zone,shot_x,shot_y,entry_method,passes_to_entry,time_to_entry,fast_entry_before_shot
3857272,England vs United States,United States,England,25,442,Haji Wright,1,16,3,Open Play,Open play / other,False,False,Off T,0,0.048006557,Regular Play,4,4-6,21.0,5,3.1,40.1,Defensives Drittel,108.1,43.9,Carry,2.0,10.0,True
3857272,England vs United States,United States,England,36,442,Weston McKennie,1,25,7,Open Play,Free kick,False,True,Off T,0,0.18268152,From Free Kick,15,10+,55.0,9,30.5,17.4,Defensives Drittel,110.5,39.5,Carry,7.0,24.0,False
3857272,England vs United States,United States,England,41,442,Yunus Dimoara Musah,1,28,6,Open Play,Free kick,False,True,Saved,0,0.016826272,From Free Kick,15,10+,47.0,8,39.6,53.5,Defensives Drittel,93.0,25.1,Carry,10.0,25.0,False
3857272,England vs United States,United States,England,49,442,Christian Pulisic,1,32,7,Open Play,Open play / other,False,False,Post,0,0.023374733,Regular Play,2,0-3,16.0,4,53.3,63.3,Mittelfeld,106.4,24.4,Carry,0.0,1.0,True
3857272,England vs United States,United States,England,63,442,Sergino Dest,1,40,40,Open Play,Throw-in,False,True,Blocked,0,0.056137927,From Throw In,3,0-3,9.0,3,56.4,80.0,Mittelfeld,108.6,51.2,Kurzer Pass,3.0,3.0,True
3857272,England vs United States,United States,England,65,442,Christian Pulisic,1,42,11,Open Play,Throw-in,False,True,Off T,0,0.05394238,From Throw In,11,10+,33.0,9,74.5,0.1,Mittelfeld,110.0,42.8,Langer Pass,9.0,22.0,False
3857272,England vs United States,England,United States,68,4231,Bukayo Saka,1,44,16,Open Play,Throw-in,False,True,Off T,0,0.08680134,From Throw In,10,10+,33.0,8,51.5,80.0,Mittelfeld,113.2,36.1,Kurzer Pass,7.0,19.0,False
3857272,England vs United States,England,United States,70,4231,Mason Mount,1,45,26,Open Play,Open play / other,False,False,Saved,0,0.0710417,Regular Play,6,4-6,18.0,6,50.0,3.6,Mittelfeld,100.1,32.9,Kurzer Pass,5.0,15.0,True
3857272,England vs United States,United States,England,77,442,Haji Wright,2,48,15,Open Play,Open play / other,False,False,Blocked,0,0.0422633,From Counter,1,0-3,10.0,2,37.9,15.4,Defensives Drittel,106.5,28.3,Kurzer Pass,1.0,4.0,True
3857272,England vs United States,United States,England,77,442,Weston McKennie,2,48,18,Open Play,Open play / other,False,False,Off T,0,0.032319076,Regular Play,1,0-3,13.0,3,37.9,15.4,Defensives Drittel,99.2,53.9,Kurzer Pass,1.0,4.0,True
3857272,England vs United States,United States,England,92,442,Christian Pulisic,2,57,51,Open Play,Open play / other,False,False,Blocked,0,0.025169194,Regular Play,11,10+,50.0,9,72.7,20.2,Mittelfeld,98.8,24.7,Kurzer Pass,10.0,42.0,False
3857272,England vs United States,United States,England,97,442,Christian Pulisic,2,61,54,Open Play,Corner,False,True,Blocked,0,0.033566043,From Corner,13,10+,80.0,7,120.0,0.1,Offensives Drittel,95.3,40.1,Kurzer Pass,3.0,19.0,False
3857272,England vs United States,England,United States,125,4231,Marcus Rashford,2,86,43,Open Play,Throw-in,False,True,Saved,0,0.009332121,From Throw In,6,4-6,26.0,8,55.0,0.1,Mittelfeld,105.3,20.7,Carry,1.0,2.0,True
3857272,England vs United States,England,United States,132,4231,Harry Maguire,2,90,50,Open Play,Corner,False,True,Saved,0,0.05556727,From Corner,1,0-3,2.0,2,120.0,80.0,Offensives Drittel,109.9,37.5,Bereits im offensiven Drittel,0.0,0.0,True
3857272,England vs United States,England,United States,136,4231,Harry Kane,2,92,51,Open Play,Free kick,False,True,Off T,0,0.06991791,From Free Kick,1,0-3,2.0,2,92.2,13.5,Offensives Drittel,111.2,40.8,Bereits im offensiven Drittel,0.0,0.0,True
3857278,Iran vs United States,United States,Iran,16,433,Yunus Dimoara Musah,1,8,38,Open Play,Free kick,False,True,Off T,0,0.045798708,From Free Kick,4,4-6,24.0,6,70.0,11.7,Mittelfeld,100.5,38.2,Langer Pass,3.0,7.0,True
3857278,Iran vs United States,United States,Iran,19,433,Christian Pulisic,1,10,32,Open Play,Free kick,False,True,Saved,0,0.080380306,From Free Kick,7,7-9,37.0,7,9.0,70.3,Defensives Drittel,110.1,35.6,Carry,3.0,6.0,True
3857278,Iran vs United States,United States,Iran,44,433,Joshua Sargent,1,27,8,Open Play,Corner,False,True,Blocked,0,0.040954046,From Corner,4,4-6,33.0,5,120.0,0.1,Offensives Drittel,99.0,32.1,Carry,3.0,28.0,False
3857278,Iran vs United States,United States,Iran,44,433,Timothy Weah,1,27,10,Open Play,Corner,False,True,Saved,0,0.12157792,From Corner,4,4-6,35.0,6,120.0,0.1,Offensives Drittel,109.7,35.9,Carry,3.0,28.0,False
3857278,Iran vs United States,United States,Iran,47,433,Sergino Dest,1,29,16,Open Play,Open play / other,False,False,Blocked,0,0.05512647,Regular Play,10,10+,59.0,8,31.9,30.8,Defensives Drittel,101.3,48.2,Carry,2.0,9.0,True
3857278,Iran vs United States,United States,Iran,54,433,Timothy Weah,1,32,45,Open Play,Throw-in,False,True,Off T,0,0.04585104,From Throw In,6,4-6,14.0,5,92.9,80.0,Offensives Drittel,108.7,54.1,Kurzer Pass,4.0,5.0,True
3857278,Iran vs United States,United States,Iran,59,433,Sergino Dest,1,36,0,Open Play,Corner,False,True,Blocked,0,0.043695714,From Corner,1,0-3,3.0,2,120.0,80.0,Offensives Drittel,102.0,50.5,Bereits im offensiven Drittel,0.0,0.0,True
3857278,Iran vs United States,United States,Iran,62,433,Christian Pulisic,1,37,49,Open Play,Open play / other,False,False,Goal,1,0.5303789,Regular Play,11,10+,31.0,8,42.4,63.9,Mittelfeld,115.1,38.7,Kurzer Pass,7.0,21.0,False
3857278,Iran vs United States,United States,Iran,64,433,Joshua Sargent,1,41,31,Open Play,Open play / other,False,False,Wayward,0,0.011004616,Regular Play,4,4-6,12.0,3,39.8,54.3,Defensives Drittel,114.2,56.9,Langer Pass,4.0,8.0,True
3857278,Iran vs United States,United States,Iran,91,433,Joshua Sargent,2,46,45,Open Play,Open play / other,False,False,Saved,0,0.05674209,Regular Play,9,7-9,32.0,7,14.0,26.0,Defensives Drittel,110.0,25.2,Carry,8.0,28.0,False
3857278,Iran vs United States,Iran,United States,100,4411,Saman Ghoddos,2,51,11,Open Play,Throw-in,False,True,Off T,0,0.39133456,From Throw In,14,10+,40.0,9,45.0,0.1,Mittelfeld,114.1,38.7,Carry,2.0,3.0,True
3857278,Iran vs United States,United States,Iran,131,433,Yunus Dimoara Musah,2,68,45,Free Kick,Free kick,False,True,Off T,0,0.080397844,From Free Kick,0,0-3,0.0,1,97.0,43.3,Offensives Drittel,97.0,43.3,Bereits im offensiven Drittel,0.0,0.0,True
3857278,Iran vs United States,Iran,United States,133,4411,Saeid Ezatolahi Afagh,2,69,53,Open Play,Throw-in,False,True,Off T,0,0.006830182,From Throw In,6,4-6,22.0,5,105.7,0.1,Offensives Drittel,90.8,21.8,Langer Pass,2.0,9.0,True
3857278,Iran vs United States,Iran,United States,166,4411,Morteza Pouraliganji,2,92,28,Open Play,Free kick,False,True,Off T,0,0.21722858,From Free Kick,1,0-3,1.0,2,100.6,8.3,Offensives Drittel,111.0,35.6,Bereits im offensiven Drittel,0.0,0.0,True
3857278,Iran vs United States,Iran,United States,179,4411,Mehdi Taremi,2,97,53,Open Play,Free kick,False,True,Saved,0,0.30539662,From Free Kick,7,7-9,32.0,8,50.2,27.3,Mittelfeld,111.1,39.5,Langer Pass,6.0,28.0,False
3857278,Iran vs United States,United States,Iran,181,433,Haji Wright,2,99,26,Open Play,Open play / other,False,False,Saved,0,0.057746947,Regular Play,3,0-3,10.0,4,21.1,51.1,Defensives Drittel,105.1,23.9,Kurzer Pass,3.0,7.0,True
3857277,Morocco vs Croatia,Morocco,Croatia,14,4141,Noussair Mazraoui,1,6,59,Open Play,Open play / other,False,False,Blocked,0,0.026111592,Regular Play,9,7-9,38.0,9,59.7,60.0,Mittelfeld,96.9,32.0,Kurzer Pass,5.0,20.0,False
3857277,Morocco vs Croatia,Morocco,Croatia,24,4141,Hakim Ziyech,1,12,48,Open Play,Open play / other,False,False,Blocked,0,0.052363984,Regular Play,9,7-9,38.0,8,58.7,42.9,Mittelfeld,101.9,43.3,Langer Pass,7.0,22.0,False
3857277,Morocco vs Croatia,Croatia,Morocco,31,433,Ivan Perišić,1,16,13,Open Play,Throw-in,False,True,Off T,0,0.00976612,From Throw In,4,4-6,23.0,6,84.5,80.0,Offensives Drittel,82.9,33.6,Kurzer Pass,4.0,10.0,True
3857277,Morocco vs Croatia,Morocco,Croatia,36,4141,Sofiane Boufal,1,18,7,Open Play,Throw-in,False,True,Blocked,0,0.04188839,From Throw In,2,0-3,7.0,3,71.3,80.0,Mittelfeld,96.7,46.7,Kurzer Pass,2.0,4.0,True
3857277,Morocco vs Croatia,Morocco,Croatia,37,4141,Hakim Ziyech,1,20,7,Free Kick,Free kick,False,True,Blocked,0,0.06625415,From Free Kick,0,0-3,0.0,1,94.5,37.4,Offensives Drittel,94.5,37.4,Bereits im offensiven Drittel,0.0,0.0,True
3857277,Morocco vs Croatia,Morocco,Croatia,41,4141,Youssef En-Nesyri,1,24,25,Open Play,Throw-in,False,True,Blocked,0,0.03416934,From Throw In,13,10+,36.0,8,91.4,80.0,Offensives Drittel,117.8,31.5,Langer Pass,13.0,32.0,False
3857277,Morocco vs Croatia,Croatia,Morocco,77,433,Nikola Vlašić,1,45,11,Open Play,Free kick,False,True,Saved,0,0.44776994,From Free Kick,12,10+,38.0,9,63.6,77.6,Mittelfeld,114.7,35.7,No entry found,,,False
3857277,Morocco vs Croatia,Croatia,Morocco,79,433,Nikola Vlašić,1,46,48,Open Play,Throw-in,False,True,Blocked,0,0.06879163,From Throw In,0,0-3,4.0,2,102.1,0.1,Offensives Drittel,105.2,33.9,Bereits im offensiven Drittel,0.0,0.0,True
3857277,Morocco vs Croatia,Croatia,Morocco,79,433,Luka Modrić,1,46,49,Open Play,Throw-in,False,True,Off T,0,0.073204115,From Throw In,0,0-3,5.0,3,102.1,0.1,Offensives Drittel,98.8,39.3,Bereits im offensiven Drittel,0.0,0.0,True
3857277,Morocco vs Croatia,Morocco,Croatia,92,4141,Sofiane Boufal,2,50,26,Open Play,Open play / other,False,False,Blocked,0,0.042848527,Regular Play,2,0-3,6.0,3,73.1,71.7,Mittelfeld,94.0,38.6,Kurzer Pass,1.0,0.0,True
3857277,Morocco vs Croatia,Morocco,Croatia,92,4141,Noussair Mazraoui,2,50,29,Open Play,Open play / other,False,False,Saved,0,0.07962643,From Counter,2,0-3,9.0,4,73.1,71.7,Mittelfeld,115.3,29.2,Kurzer Pass,1.0,0.0,True
3857277,Morocco vs Croatia,Croatia,Morocco,94,433,Dejan Lovren,2,51,55,Open Play,Corner,False,True,Blocked,0,0.2503287,From Corner,1,0-3,4.0,4,120.0,0.1,Offensives Drittel,112.7,38.8,Bereits im offensiven Drittel,0.0,0.0,True
3857277,Morocco vs Croatia,Morocco,Croatia,113,4141,Achraf Hakimi Mouh,2,64,6,Open Play,Free kick,False,True,Saved,0,0.019376563,From Free Kick,1,0-3,2.0,2,87.9,32.0,Offensives Drittel,88.5,31.5,Bereits im offensiven Drittel,0.0,0.0,True
3857273,Wales vs Iran,Wales,Iran,7,352,Neco Williams,1,2,2,Open Play,Open play / other,False,False,Off T,0,0.023614733,From Goal Kick,4,4-6,16.0,5,6.0,36.0,Defensives Drittel,99.5,23.0,Langer Pass,3.0,7.0,True
3857273,Wales vs Iran,Iran,Wales,16,4411,Sardar Azmoun,1,6,37,Open Play,Open play / other,False,False,Saved,0,0.035244513,Regular Play,11,10+,35.0,9,41.5,28.0,Mittelfeld,97.2,31.2,Kurzer Pass,10.0,30.0,False
3857273,Wales vs Iran,Wales,Iran,27,352,Kieffer Roberto Francisco Moore,1,11,22,Open Play,Throw-in,False,True,Saved,0,0.12850787,From Throw In,20,10+,68.0,8,56.5,80.0,Mittelfeld,111.6,44.5,Langer Pass,13.0,41.0,False
3857273,Wales vs Iran,Iran,Wales,38,4411,Ahmad Nourollahi,1,19,10,Open Play,Open play / other,False,False,Blocked,0,0.017788952,From Counter,1,0-3,10.0,4,26.8,23.9,Defensives Drittel,95.5,34.0,Carry,1.0,2.0,True
3857273,Wales vs Iran,Iran,Wales,46,4411,Sardar Azmoun,1,22,36,Open Play,Free kick,False,True,Off T,0,0.07202582,From Free Kick,1,0-3,2.0,2,81.8,52.3,Offensives Drittel,109.6,34.7,Bereits im offensiven Drittel,0.0,0.0,True
3857273,Wales vs Iran,Wales,Iran,51,352,Gareth Frank Bale,1,28,48,Open Play,Throw-in,False,True,Saved,0,0.02170084,From Throw In,4,4-6,13.0,5,47.3,0.1,Mittelfeld,88.9,36.5,Langer Pass,3.0,9.0,True
3857273,Wales vs Iran,Wales,Iran,69,352,Harry Wilson,1,41,9,Open Play,Open play / other,False,False,Blocked,0,0.030164797,From Goal Kick,14,10+,48.0,7,6.0,36.0,Defensives Drittel,105.5,25.4,Kurzer Pass,13.0,45.0,False
3857273,Wales vs Iran,Iran,Wales,82,4411,Mehdi Taremi,1,48,50,Open Play,Free kick,False,True,Wayward,0,0.08566745,From Free Kick,1,0-3,4.0,3,89.7,4.7,Offensives Drittel,105.7,38.8,Bereits im offensiven Drittel,0.0,0.0,True
3857273,Wales vs Iran,Iran,Wales,82,4411,Ahmad Nourollahi,1,49,3,Open Play,Free kick,False,True,Saved,0,0.011584845,From Free Kick,1,0-3,17.0,5,89.7,4.7,Offensives Drittel,86.4,48.2,Bereits im offensiven Drittel,0.0,0.0,True
3857273,Wales vs Iran,Iran,Wales,94,4411,Sardar Azmoun,2,50,58,Open Play,Open play / other,False,False,Post,0,0.28799564,From Counter,2,0-3,10.0,3,27.2,50.2,Defensives Drittel,110.0,49.7,Carry,2.0,7.0,True
3857273,Wales vs Iran,Iran,Wales,94,4411,Ali Gholizadeh,2,51,8,Open Play,Open play / other,False,False,Post,0,0.04282673,Regular Play,2,0-3,20.0,4,27.2,50.2,Defensives Drittel,97.2,48.0,Carry,2.0,7.0,True
3857273,Wales vs Iran,Iran,Wales,94,4411,Sardar Azmoun,2,51,9,Open Play,Open play / other,False,False,Saved,0,0.21401532,From Counter,2,0-3,21.0,4,27.2,50.2,Defensives Drittel,111.0,36.2,Carry,2.0,7.0,True
3857273,Wales vs Iran,Wales,Iran,99,352,Kieffer Roberto Francisco Moore,2,52,19,Open Play,Open play / other,False,False,Off T,0,0.22100283,Regular Play,4,4-6,13.0,4,77.3,32.3,Mittelfeld,114.4,39.9,Kurzer Pass,1.0,0.0,True
3857273,Wales vs Iran,Iran,Wales,106,4411,Ehsan Hajsafi,2,55,28,Open Play,Throw-in,False,True,Blocked,0,0.068153165,From Throw In,3,0-3,7.0,4,116.2,80.0,Offensives Drittel,104.6,33.1,Bereits im offensiven Drittel,0.0,0.0,True
3857273,Wales vs Iran,Iran,Wales,116,4411,Mehdi Taremi,2,63,39,Open Play,Open play / other,False,False,Blocked,0,0.075855605,From Counter,1,0-3,9.0,2,45.0,17.5,Mittelfeld,107.1,29.4,Kurzer Pass,1.0,4.0,True
3857273,Wales vs Iran,Iran,Wales,127,4411,Ahmad Nourollahi,2,69,48,Open Play,Open play / other,False,False,Blocked,0,0.015279148,Regular Play,4,4-6,16.0,6,27.2,16.2,Defensives Drittel,90.5,45.6,Carry,4.0,10.0,True
3857273,Wales vs Iran,Iran,Wales,129,4411,Morteza Pouraliganji,2,71,42,Open Play,Corner,False,True,Blocked,0,0.05160931,From Corner,1,0-3,5.0,3,120.0,80.0,Offensives Drittel,100.8,38.5,Bereits im offensiven Drittel,0.0,0.0,True
3857273,Wales vs Iran,Iran,Wales,131,4411,Saeid Ezatolahi Afagh,2,72,27,Open Play,Open play / other,False,False,Saved,0,0.047915842,Regular Play,3,0-3,11.0,3,55.5,36.3,Mittelfeld,99.5,49.3,Carry,1.0,2.0,True
3857273,Wales vs Iran,Iran,Wales,133,4411,Ahmad Nourollahi,2,74,15,Open Play,Corner,False,True,Blocked,0,0.0072957636,From Corner,3,0-3,32.0,6,120.0,80.0,Offensives Drittel,85.8,53.5,Carry,3.0,31.0,False
3857273,Wales vs Iran,Wales,Iran,147,352,Aaron Ramsey,2,82,52,Open Play,Open play / other,False,False,Wayward,0,0.025361432,Regular Play,8,7-9,33.0,7,64.0,74.6,Mittelfeld,104.0,53.9,Langer Pass,6.0,21.0,False
3857273,Wales vs Iran,Wales,Iran,147,352,Neco Williams,2,82,56,Open Play,Open play / other,False,False,Blocked,0,0.031851415,Regular Play,9,7-9,37.0,8,64.0,74.6,Mittelfeld,98.6,51.1,Langer Pass,6.0,21.0,False
3857273,Wales vs Iran,Wales,Iran,147,352,Ben Davies,2,82,59,Open Play,Open play / other,False,False,Saved,0,0.053537875,Regular Play,10,10+,40.0,9,64.0,74.6,Mittelfeld,101.7,30.8,Langer Pass,6.0,21.0,False
3857273,Wales vs Iran,Iran,Wales,150,4411,Karim Ansarifard,2,87,54,Open Play,Free kick,False,True,Blocked,0,0.06399969,From Free Kick,5,4-6,27.0,6,87.3,54.7,Offensives Drittel,99.5,36.2,Langer Pass,3.0,18.0,False
3857273,Wales vs Iran,Iran,Wales,150,4411,Mehdi Torabi,2,87,59,Open Play,Free kick,False,True,Off T,0,0.051057886,From Free Kick,6,4-6,32.0,6,87.3,54.7,Offensives Drittel,99.1,39.0,Langer Pass,3.0,18.0,False
3857273,Wales vs Iran,Wales,Iran,167,352,Neco Williams,2,95,23,Open Play,Free kick,False,True,Wayward,0,0.020104993,From Free Kick,5,4-6,19.0,6,33.4,33.1,Defensives Drittel,89.9,45.0,Langer Pass,1.0,0.0,True
3857273,Wales vs Iran,Wales,Iran,167,352,Brennan Johnson,2,95,25,Open Play,Free kick,False,True,Saved Off Target,0,0.059788406,From Free Kick,5,4-6,21.0,7,33.4,33.1,Defensives Drittel,114.4,52.4,Langer Pass,1.0,0.0,True
3857273,Wales vs Iran,Iran,Wales,168,4411,Ramin Rezaeian,2,95,43,Open Play,Open play / other,False,False,Blocked,0,0.031046849,Regular Play,4,4-6,17.0,5,2.2,36.4,Defensives Drittel,98.3,52.1,Carry,3.0,10.0,True
3857273,Wales vs Iran,Iran,Wales,168,4411,Alireza Jahanbakhsh,2,96,12,Open Play,Open play / other,False,False,Blocked,0,0.031239294,Regular Play,7,7-9,46.0,8,2.2,36.4,Defensives Drittel,99.2,46.5,Carry,3.0,10.0,True
3857273,Wales vs Iran,Iran,Wales,170,4411,Alireza Jahanbakhsh,2,97,43,Open Play,Throw-in,False,True,Blocked,0,0.011336825,From Throw In,5,4-6,30.0,6,48.2,80.0,Mittelfeld,91.4,24.9,Carry,2.0,8.0,True
3857273,Wales vs Iran,Iran,Wales,170,4411,Roozbeh Cheshmi,2,97,56,Open Play,Throw-in,False,True,Goal,1,0.03268815,From Throw In,6,4-6,43.0,8,48.2,80.0,Mittelfeld,95.1,37.5,Carry,2.0,8.0,True
3857273,Wales vs Iran,Iran,Wales,173,4411,Ramin Rezaeian,2,100,37,Open Play,Open play / other,False,False,Goal,1,0.19933115,From Counter,1,0-3,10.0,2,46.7,8.1,Mittelfeld,104.8,45.3,Carry,0.0,0.0,True
3857275,Tunisia vs France,France,Tunisia,54,433,Kingsley Coman,1,24,49,Open Play,Open play / other,False,False,Off T,0,0.08786314,Regular Play,4,4-6,16.0,6,14.1,8.3,Defensives Drittel,112.3,29.9,Carry,3.0,8.0,True
3857275,Tunisia vs France,Tunisia,France,59,3421,Anis Ben Slimane,1,29,11,Open Play,Throw-in,False,True,Saved,0,0.1007914,From Throw In,2,0-3,5.0,3,107.8,0.1,Offensives Drittel,110.9,41.0,Bereits im offensiven Drittel,0.0,0.0,True
3857275,Tunisia vs France,Tunisia,France,70,3421,Wahbi Khazri,1,34,34,Open Play,Throw-in,False,True,Saved,0,0.016592033,From Throw In,2,0-3,11.0,3,108.3,80.0,Offensives Drittel,95.1,52.3,Bereits im offensiven Drittel,0.0,0.0,True
3857275,Tunisia vs France,France,Tunisia,88,433,Youssouf Fofana,1,46,45,Open Play,Free kick,False,True,Blocked,0,0.041162748,From Free Kick,1,0-3,15.0,4,9.0,23.9,Defensives Drittel,99.9,53.4,Carry,1.0,10.0,True
3857275,Tunisia vs France,Tunisia,France,89,3421,Wahbi Khazri,1,46,59,Open Play,Open play / other,False,False,Off T,0,0.010898009,Regular Play,3,0-3,11.0,4,35.7,27.4,Defensives Drittel,97.9,19.8,Kurzer Pass,3.0,7.0,True
3857275,Tunisia vs France,Tunisia,France,103,3421,Aïssa Bilal Laïdouni,2,51,29,Open Play,Throw-in,False,True,Off T,0,0.013856714,From Throw In,5,4-6,16.0,5,74.7,80.0,Mittelfeld,114.8,22.4,Kurzer Pass,3.0,6.0,True
3857275,Tunisia vs France,Tunisia,France,117,3421,Wahbi Khazri,2,57,20,Open Play,Open play / other,False,False,Goal,1,0.15620883,Regular Play,2,0-3,8.0,3,65.8,49.7,Mittelfeld,103.3,37.8,Carry,2.0,3.0,True
3857275,Tunisia vs France,France,Tunisia,150,433,Axel Disasi,2,79,23,Open Play,Corner,False,True,Blocked,0,0.061025612,From Corner,1,0-3,2.0,2,120.0,0.1,Offensives Drittel,111.3,41.5,Bereits im offensiven Drittel,0.0,0.0,True
3857275,Tunisia vs France,France,Tunisia,152,433,Adrien Rabiot,2,81,8,Open Play,Corner,False,True,Wayward,0,0.080746524,From Corner,0,0-3,2.0,2,120.0,80.0,Offensives Drittel,113.8,47.7,Bereits im offensiven Drittel,0.0,0.0,True
3857275,Tunisia vs France,France,Tunisia,152,433,Ousmane Dembélé,2,81,14,Open Play,Corner,False,True,Saved,0,0.020325886,From Corner,1,0-3,8.0,5,120.0,80.0,Offensives Drittel,95.9,53.5,Bereits im offensiven Drittel,0.0,0.0,True
3857275,Tunisia vs France,France,Tunisia,158,433,Adrien Rabiot,2,84,28,Open Play,Open play / other,False,False,Wayward,0,0.06369618,Regular Play,8,7-9,30.0,8,72.7,17.4,Mittelfeld,108.7,29.1,Carry,6.0,17.0,False
3857275,Tunisia vs France,France,Tunisia,165,433,Kylian Mbappé Lottin,2,88,19,Open Play,Open play / other,False,False,Saved,0,0.01194291,Regular Play,16,10+,62.0,10,50.2,68.0,Mittelfeld,116.8,24.7,Langer Pass,6.0,17.0,False
3857275,Tunisia vs France,France,Tunisia,166,433,Randal Kolo Muani,2,89,11,Open Play,Throw-in,False,True,Blocked,0,0.041042205,From Throw In,10,10+,44.0,8,114.5,0.1,Offensives Drittel,96.4,37.1,Kurzer Pass,5.0,34.0,False
3857275,Tunisia vs France,France,Tunisia,171,433,Kylian Mbappé Lottin,2,92,32,Free Kick,Free kick,False,True,Blocked,0,0.06416701,From Free Kick,0,0-3,0.0,1,95.6,30.2,Offensives Drittel,95.6,30.2,Bereits im offensiven Drittel,0.0,0.0,True
3857275,Tunisia vs France,France,Tunisia,171,433,Kylian Mbappé Lottin,2,92,37,Open Play,Free kick,False,True,Saved,0,0.005017159,From Free Kick,0,0-3,5.0,1,95.6,30.2,Offensives Drittel,87.6,15.0,Bereits im offensiven Drittel,0.0,0.0,True
3857261,Wales vs England,England,Wales,20,433,Marcus Rashford,1,9,11,Open Play,Throw-in,False,True,Saved,0,0.28441095,From Throw In,12,10+,39.0,7,34.6,80.0,Defensives Drittel,104.0,39.5,Carry,11.0,36.0,False
3857261,Wales vs England,England,Wales,27,433,Phil Foden,1,14,3,Open Play,Free kick,False,True,Off T,0,0.02354375,From Free Kick,0,0-3,5.0,2,93.1,8.6,Offensives Drittel,97.4,54.6,Bereits im offensiven Drittel,0.0,0.0,True
3857261,Wales vs England,England,Wales,31,433,Harry Maguire,1,17,59,Open Play,Free kick,False,True,Off T,0,0.01084097,From Free Kick,3,0-3,3.0,4,95.3,25.1,Offensives Drittel,120.0,54.6,Bereits im offensiven Drittel,0.0,0.0,True
3857261,Wales vs England,England,Wales,37,433,Marcus Rashford,1,23,3,Open Play,Free kick,False,True,Blocked,0,0.010357286,From Free Kick,1,0-3,9.0,2,110.5,76.9,Offensives Drittel,98.2,19.5,Bereits im offensiven Drittel,0.0,0.0,True
3857261,Wales vs England,England,Wales,61,433,Phil Foden,1,37,12,Open Play,Open play / other,False,False,Off T,0,0.05725451,Regular Play,6,4-6,16.0,4,32.1,46.4,Defensives Drittel,105.5,47.4,Kurzer Pass,2.0,9.0,True
3857261,Wales vs England,Wales,England,62,4231,Joe Allen,1,38,12,Open Play,Open play / other,False,False,Blocked,0,0.022615774,From Goal Kick,6,4-6,20.0,6,6.0,36.0,Defensives Drittel,94.1,47.0,Carry,3.0,7.0,True
3857261,Wales vs England,England,Wales,63,433,Marcus Rashford,1,38,38,Open Play,Open play / other,False,False,Off T,0,0.081256144,Regular Play,4,4-6,23.0,6,32.1,9.0,Defensives Drittel,108.4,35.0,Carry,0.0,0.0,True
3857261,Wales vs England,England,Wales,72,433,Harry Kane,1,43,51,Open Play,Free kick,False,True,Blocked,0,0.028181294,From Free Kick,12,10+,29.0,10,51.4,35.8,Mittelfeld,101.5,35.7,No entry found,,,False
3857261,Wales vs England,England,Wales,80,433,Harry Kane,1,47,16,Open Play,Open play / other,False,False,Blocked,0,0.030065771,Regular Play,4,4-6,20.0,5,73.1,57.0,Mittelfeld,101.2,27.6,Carry,0.0,0.0,True
3857261,Wales vs England,England,Wales,81,433,John Stones,1,47,55,Open Play,Corner,False,True,Saved,0,0.006450981,From Corner,1,0-3,3.0,2,120.0,0.1,Offensives Drittel,112.8,55.4,Bereits im offensiven Drittel,0.0,0.0,True
3857261,Wales vs England,Wales,England,86,4231,Joe Allen,1,49,36,Open Play,Throw-in,False,True,Off T,0,0.04109325,From Throw In,2,0-3,6.0,3,104.9,80.0,Offensives Drittel,100.7,51.3,Bereits im offensiven Drittel,0.0,0.0,True
3857261,Wales vs England,England,Wales,93,433,Marcus Rashford,2,49,17,Free Kick,Free kick,False,True,Goal,1,0.05780817,From Free Kick,0,0-3,0.0,1,96.1,29.3,Offensives Drittel,96.1,29.3,Bereits im offensiven Drittel,0.0,0.0,True
3857261,Wales vs England,England,Wales,95,433,Phil Foden,2,50,53,Open Play,Open play / other,False,False,Goal,1,0.44030064,Regular Play,1,0-3,5.0,3,97.3,74.1,Offensives Drittel,114.5,34.1,Bereits im offensiven Drittel,0.0,0.0,True
3857261,Wales vs England,Wales,England,102,4231,Kieffer Roberto Francisco Moore,2,55,7,Open Play,Open play / other,False,False,Saved,0,0.00753591,From Counter,2,0-3,4.0,3,75.3,3.9,Mittelfeld,90.1,22.3,Kurzer Pass,2.0,1.0,True
